Id,OwnerUserId,Score,ViewCount,CommentCount
82124,27779.0,0,15.0,0
82126,37266.0,3,127.0,4
82127,28835.0,3,140.0,0
82128,6920.0,18,546.0,7
82129,19895.0,1,56.0,0
82130,14731.0,1,96.0,0
82131,13554.0,1,63.0,5
82132,37267.0,1,,0
82133,3269.0,2,143.0,1
82134,28520.0,0,,13
82135,3437.0,1,,0
82136,13317.0,0,51.0,0
82137,24423.0,1,55.0,0
82138,37263.0,1,,0
82139,37269.0,1,74.0,4
82140,28520.0,2,,0
82141,25433.0,0,,3
82142,,0,96.0,0
82143,36898.0,0,,0
82144,8013.0,2,,9
82145,36428.0,0,36.0,0
82146,37263.0,0,,0
82147,919.0,3,,3
82148,36462.0,0,,0
82149,35099.0,2,,0
82152,279.0,2,,1
82153,35512.0,1,200.0,3
82154,4598.0,1,,0
82155,26645.0,0,235.0,10
82156,35736.0,1,168.0,0
82158,36835.0,1,,2
82159,20650.0,1,98.0,2
82160,4598.0,1,,1
82161,21654.0,2,,3
82162,27779.0,3,1082.0,0
82164,36793.0,1,43.0,0
82165,6720.0,0,34.0,0
82166,36540.0,0,192.0,2
82167,16974.0,1,,1
82168,23853.0,3,,1
82169,36115.0,0,,3
82171,29500.0,0,307.0,4
82172,22356.0,1,55.0,6
82173,34889.0,1,,0
82174,22262.0,0,,0
82175,22356.0,2,,0
82176,34889.0,0,,0
82177,27838.0,2,71.0,0
82178,919.0,3,,0
82179,37282.0,0,28.0,0
82180,23840.0,2,35.0,3
82181,28916.0,0,,1
82182,32186.0,2,,0
82183,37238.0,0,,2
82184,31611.0,1,92.0,0
82185,4564.0,3,49.0,0
82186,20279.0,1,85.0,1
82187,37276.0,7,,1
82188,37276.0,1,99.0,0
82189,12436.0,2,,0
82190,8013.0,1,,0
82192,37285.0,1,,0
82193,14500.0,0,63.0,2
82194,37287.0,5,91.0,0
82195,805.0,3,,0
82196,37288.0,3,99.0,0
82197,37289.0,3,150.0,1
82198,12436.0,3,,2
82199,9568.0,2,,0
82200,28746.0,2,,0
82201,37022.0,1,98.0,3
82202,28134.0,2,186.0,0
82203,36545.0,1,,1
82204,37138.0,3,97.0,0
82205,37209.0,1,52.0,3
82206,36068.0,6,,7
82207,14260.0,0,33.0,0
82208,8762.0,0,,1
82209,29085.0,2,43.0,1
82210,23840.0,3,226.0,2
82211,11030.0,2,,0
82213,14188.0,1,,0
82215,28732.0,2,,1
82216,29742.0,2,265.0,4
82217,34.0,1,,1
82218,28732.0,1,,3
82220,31166.0,-4,,4
82222,5919.0,-1,,0
82223,23853.0,4,,3
82225,16709.0,1,174.0,4
82228,17865.0,1,89.0,4
82229,37298.0,0,33.0,2
82230,36738.0,0,169.0,3
82231,32181.0,0,27.0,0
82232,36913.0,0,29.0,0
82233,686.0,4,,5
82234,2116.0,2,,0
82235,36738.0,1,69.0,2
82236,17304.0,3,193.0,6
82237,35572.0,1,,1
82238,11849.0,2,,4
82239,37300.0,0,69.0,0
82240,17230.0,1,,4
82241,4598.0,1,,2
82242,36264.0,7,1185.0,0
82243,32036.0,10,,4
82244,37302.0,1,,0
82245,35263.0,1,57.0,3
82246,2838.0,1,,0
82247,2838.0,1,77.0,0
82249,37303.0,4,353.0,3
82251,37304.0,3,139.0,3
82252,23853.0,3,,4
82253,13047.0,3,,4
82254,26130.0,2,110.0,6
82255,22047.0,4,,0
82256,37306.0,1,32.0,2
82257,1390.0,2,,3
82258,28092.0,1,44.0,0
82259,37307.0,2,65.0,0
82260,37308.0,3,105.0,9
82261,2164.0,0,103.0,4
82262,1390.0,2,,6
82263,21817.0,1,97.0,2
82264,35176.0,3,144.0,1
82265,29068.0,1,,10
82266,35572.0,0,,0
82267,37310.0,0,108.0,0
82268,25433.0,0,,1
82269,11091.0,6,,0
82270,37311.0,3,279.0,3
82271,36462.0,1,,0
82272,8013.0,0,,0
82273,7250.0,1,,0
82274,32036.0,0,,0
82275,32036.0,1,,0
82276,8013.0,2,,0
82277,8724.0,1,100.0,0
82278,37318.0,1,142.0,4
82280,7250.0,3,,1
82281,919.0,7,,3
82283,37094.0,0,,0
82284,32036.0,2,,3
82285,20227.0,1,75.0,9
82286,37320.0,1,71.0,0
82287,37321.0,1,96.0,1
82288,11091.0,4,,0
82289,37322.0,0,,0
82290,28835.0,0,27.0,2
82291,29137.0,3,236.0,4
82292,253.0,4,318.0,6
82293,20148.0,1,32.0,4
82294,8013.0,1,,2
82295,13818.0,0,,0
82296,34874.0,-1,,0
82297,11405.0,1,64.0,0
82298,686.0,1,,0
82300,16623.0,5,144.0,0
82301,14188.0,1,,3
82303,36444.0,0,,0
82304,37326.0,0,242.0,4
82305,37327.0,1,48.0,0
82306,3269.0,0,54.0,0
82307,10346.0,1,242.0,6
82308,13047.0,1,,0
82309,29537.0,1,39.0,0
82310,805.0,3,,5
82311,28786.0,2,45.0,0
82312,30310.0,3,160.0,1
82313,3269.0,1,73.0,0
82314,31960.0,0,55.0,1
82315,25325.0,3,,0
82316,28309.0,0,51.0,0
82317,28732.0,0,,2
82319,17025.0,2,52.0,3
82320,36535.0,2,93.0,14
82321,17359.0,2,,0
82323,29070.0,0,96.0,1
82324,35670.0,0,14.0,0
82325,17230.0,2,,0
82326,12147.0,2,1860.0,9
82328,,0,86.0,7
82329,686.0,4,,1
82330,6920.0,3,,2
82332,686.0,3,,3
82333,37188.0,3,,3
82334,11849.0,2,,2
82335,37340.0,0,57.0,1
82336,37341.0,1,,1
82337,17359.0,0,54.0,0
82339,21471.0,1,83.0,5
82340,37342.0,0,34.0,0
82341,,0,100.0,7
82342,37344.0,2,,0
82343,36987.0,0,39.0,1
82344,37282.0,2,334.0,0
82345,37345.0,2,85.0,5
82346,37347.0,0,40.0,10
82347,22311.0,1,,0
82348,36540.0,0,42.0,0
82351,37349.0,0,43.0,3
82352,23972.0,0,193.0,2
82353,279.0,0,,0
82354,31315.0,2,135.0,4
82356,27541.0,6,229.0,6
82358,2074.0,1,,2
82359,2074.0,2,,5
82360,23853.0,1,,8
82362,37353.0,1,68.0,2
82363,23853.0,1,,6
82365,2074.0,1,,0
82366,686.0,0,,1
82367,36381.0,3,,5
82368,37356.0,0,43.0,4
82369,36908.0,2,,1
82370,27866.0,1,,0
82371,36908.0,0,,0
82373,23853.0,5,,1
82374,36908.0,0,,4
82376,35572.0,0,71.0,1
82377,4505.0,1,,0
82378,22047.0,10,,3
82379,37348.0,0,69.0,0
82380,37215.0,2,77.0,3
82381,37358.0,0,21.0,0
82382,14296.0,1,89.0,10
82383,30761.0,0,37.0,0
82384,37347.0,4,66.0,1
82385,7555.0,1,,0
82386,29874.0,0,47.0,2
82387,12647.0,2,230.0,0
82389,37310.0,2,50.0,1
82390,37033.0,0,24.0,0
82391,35736.0,0,104.0,0
82392,230.0,1,,0
82393,36540.0,0,70.0,4
82395,37364.0,1,,2
82396,25395.0,2,,0
82398,3293.0,2,,1
82399,14188.0,0,,0
82400,7555.0,0,,3
82401,37367.0,1,83.0,0
82402,37369.0,1,93.0,4
82403,805.0,1,,0
82404,1390.0,3,,1
82405,805.0,1,,3
82406,35483.0,-1,36.0,1
82408,28378.0,0,,0
82409,36312.0,0,58.0,5
82410,37372.0,6,101.0,1
82411,28378.0,6,340.0,0
82412,6768.0,3,,0
82413,14741.0,2,,0
82415,686.0,2,,6
82416,37374.0,0,74.0,0
82417,13138.0,1,,4
82418,805.0,7,,4
82419,37376.0,19,401.0,2
82420,32036.0,1,,0
82421,31668.0,2,,0
82422,14156.0,0,65.0,0
82423,40307.0,2,84.0,1
82424,36908.0,0,,4
82425,25615.0,1,85.0,0
82426,36539.0,0,,0
82427,3651.0,3,,2
82429,37384.0,0,83.0,0
82430,32099.0,0,41.0,0
82431,32036.0,0,,0
82432,37020.0,1,,2
82433,37386.0,1,76.0,3
82434,2116.0,1,,0
82435,183.0,2,,0
82436,37388.0,5,161.0,2
82437,37390.0,1,,1
82438,,2,440.0,6
82439,37391.0,0,38.0,3
82440,27204.0,3,,0
82442,37393.0,2,103.0,3
82443,28705.0,1,,1
82444,37395.0,0,46.0,0
82445,4598.0,1,,0
82446,32181.0,0,18.0,0
82447,21720.0,0,97.0,5
82448,37394.0,0,65.0,0
82449,29149.0,0,43.0,0
82450,28218.0,1,,1
82451,37384.0,0,55.0,3
82452,36785.0,6,,0
82453,28705.0,1,,0
82454,35657.0,1,58.0,0
82455,37213.0,4,119.0,0
82456,37188.0,1,,0
82457,686.0,3,,3
82458,37398.0,0,39.0,1
82459,22311.0,5,,1
82460,35425.0,0,58.0,0
82461,27204.0,1,,2
82462,28053.0,1,274.0,3
82463,6920.0,2,,0
82464,37400.0,2,61.0,8
82465,442.0,4,,4
82466,37399.0,9,318.0,7
82467,31972.0,0,35.0,0
82468,37100.0,0,39.0,0
82469,37403.0,0,80.0,5
82470,37404.0,1,126.0,2
82471,24097.0,0,109.0,1
82473,6920.0,1,137.0,10
82474,32061.0,1,34.0,2
82475,36535.0,3,1575.0,6
82476,30351.0,5,,2
82478,35919.0,1,56.0,3
82479,6920.0,1,,2
82480,12707.0,1,141.0,3
82481,7968.0,1,30.0,0
82482,37406.0,1,24.0,0
82483,582.0,1,,0
82484,21654.0,0,,0
82485,32331.0,2,70.0,0
82486,36540.0,1,46.0,0
82488,6248.0,1,,2
82489,16362.0,1,81.0,6
82490,35917.0,3,,2
82491,37410.0,0,58.0,4
82492,35425.0,2,34.0,0
82495,30490.0,0,80.0,7
82496,30201.0,0,,0
82497,4843.0,5,1083.0,3
82498,11091.0,2,,2
82499,37415.0,0,23.0,2
82501,887.0,1,,0
82502,29068.0,0,,0
82503,37418.0,11,804.0,2
82504,37412.0,0,92.0,0
82505,37420.0,1,,0
82506,32377.0,0,74.0,1
82507,10810.0,0,22.0,0
82508,3293.0,10,,0
82509,28904.0,2,199.0,1
82511,35917.0,9,,2
82512,37426.0,1,60.0,2
82513,36206.0,0,63.0,2
82514,36428.0,0,27.0,3
82515,36206.0,1,61.0,0
82516,9394.0,1,,1
82517,28705.0,2,,2
82518,36938.0,2,,0
82519,28216.0,2,81.0,0
82520,7071.0,2,,2
82521,37431.0,2,82.0,0
82522,11623.0,1,,0
82523,35430.0,0,22.0,1
82524,601.0,2,,0
82525,37413.0,3,63.0,0
82526,37215.0,2,65.0,5
82527,28216.0,1,27.0,4
82528,28746.0,1,,10
82529,14500.0,1,51.0,0
82530,35119.0,5,450.0,2
82531,37432.0,1,39.0,0
82532,37213.0,0,416.0,1
82533,37434.0,0,27.0,1
82534,11091.0,3,,2
82536,37435.0,2,166.0,6
82537,37376.0,4,107.0,0
82538,13138.0,2,,1
82539,27763.0,0,27.0,0
82540,37188.0,2,50.0,0
82542,1390.0,2,,2
82544,36908.0,1,,0
82545,26945.0,1,58.0,0
82546,31160.0,1,185.0,0
82547,13483.0,0,25.0,1
82550,14156.0,0,23.0,1
82551,31152.0,0,44.0,3
82552,12347.0,0,337.0,1
82554,37441.0,1,24.0,4
82555,36539.0,1,,0
82556,7290.0,7,,2
82557,36612.0,1,112.0,4
82559,35791.0,8,239.0,1
82560,25433.0,4,,1
82561,2116.0,2,,2
82562,36682.0,1,,8
82563,,0,,0
82564,35286.0,2,47.0,1
82565,37148.0,2,,0
82566,805.0,5,,1
82567,37444.0,0,74.0,1
82568,30351.0,2,,0
82569,23853.0,1,,0
82570,8511.0,0,,0
82572,442.0,2,,1
82573,28732.0,2,,0
82574,13380.0,1,,0
82575,22407.0,0,26.0,0
82577,31477.0,1,63.0,0
82578,30755.0,2,184.0,0
82579,22119.0,9,1001.0,2
82580,17230.0,4,,0
82581,32036.0,13,,0
82582,32181.0,1,60.0,6
82583,32005.0,8,245.0,0
82584,23853.0,11,,1
82585,37447.0,1,15.0,0
82586,4598.0,1,,0
82587,37448.0,1,,0
82588,28732.0,0,48.0,0
82589,37449.0,1,100.0,0
82590,32036.0,1,,1
82592,37448.0,3,,0
82593,13636.0,0,35.0,4
82594,32331.0,0,72.0,7
82595,29600.0,0,102.0,0
82596,37050.0,1,20.0,0
82597,28109.0,1,38.0,0
82598,6440.0,2,92.0,4
82599,22311.0,1,,0
82601,13838.0,2,99.0,5
82602,30676.0,1,36.0,1
82603,37429.0,7,607.0,0
82604,6920.0,4,55.0,1
82605,442.0,1,,1
82606,37400.0,1,175.0,0
82607,28218.0,4,,7
82608,7290.0,8,,10
82609,28705.0,1,,0
82610,37439.0,3,194.0,2
82611,25174.0,1,128.0,0
82612,36540.0,1,76.0,5
82613,28670.0,1,,0
82614,3019.0,2,,2
82615,21654.0,1,312.0,2
82616,37454.0,1,28.0,1
82617,37455.0,4,67.0,1
82618,919.0,0,,0
82619,919.0,0,,0
82621,37457.0,1,,1
82622,37456.0,0,39.0,0
82623,13744.0,1,,1
82624,25335.0,0,31.0,5
82625,18448.0,1,26.0,2
82626,10598.0,2,31.0,1
82627,31387.0,0,38.0,0
82629,35678.0,1,43.0,2
82630,11511.0,0,70.0,2
82631,11285.0,1,,0
82632,1036.0,6,,1
82633,24143.0,1,,3
82634,12924.0,1,351.0,3
82635,35026.0,2,240.0,5
82636,25433.0,4,,5
82637,2310.0,4,68.0,0
82638,8013.0,0,,3
82639,7250.0,2,,2
82640,28791.0,8,,2
82641,37461.0,1,165.0,0
82642,12647.0,1,64.0,1
82643,686.0,4,,0
82644,22570.0,1,107.0,0
82645,279.0,4,,7
82646,279.0,2,,2
82647,37465.0,0,36.0,1
82648,27763.0,1,282.0,0
82649,37466.0,4,48.0,2
82650,13138.0,1,,1
82651,32018.0,2,78.0,3
82652,3468.0,1,,1
82654,26094.0,1,43.0,5
82655,19960.0,5,,0
82656,37472.0,0,35.0,0
82657,7616.0,3,70.0,1
82658,32397.0,0,71.0,1
82659,37466.0,2,153.0,0
82660,37473.0,0,45.0,1
82661,37393.0,0,39.0,1
82662,25433.0,2,,1
82663,961.0,0,31.0,0
82664,30540.0,5,333.0,0
82665,11852.0,1,,0
82666,686.0,1,,0
82667,10416.0,1,72.0,2
82669,37480.0,0,39.0,0
82670,37215.0,2,256.0,4
82671,35657.0,2,107.0,3
82672,442.0,1,,2
82673,22100.0,0,28.0,0
82674,37481.0,1,38.0,4
82675,31420.0,5,112.0,4
82677,4598.0,1,,1
82678,37487.0,0,235.0,6
82680,37488.0,1,208.0,2
82682,37461.0,4,604.0,2
82684,24515.0,1,,0
82685,2126.0,1,,4
82686,37491.0,1,47.0,4
82687,26471.0,0,54.0,4
82688,11013.0,1,160.0,0
82689,35190.0,0,48.0,6
82690,37250.0,0,24.0,3
82691,8013.0,2,,0
82692,8013.0,1,,2
82693,7828.0,2,,0
82694,2970.0,17,,0
82695,37461.0,1,25.0,0
82697,9394.0,3,,11
82698,26276.0,0,98.0,4
82699,37496.0,0,53.0,1
82700,11467.0,1,89.0,1
82701,36927.0,0,550.0,7
82702,28746.0,2,,3
82703,37213.0,1,108.0,1
82704,27307.0,1,42.0,5
82705,11758.0,6,516.0,0
82706,11852.0,10,,6
82707,37057.0,0,237.0,4
82708,7290.0,6,,2
82709,25636.0,1,89.0,4
82710,37499.0,2,116.0,3
82711,36068.0,1,,3
82712,20172.0,0,20.0,0
82715,27307.0,2,,0
82716,37464.0,4,,7
82717,12710.0,2,39.0,3
82718,3277.0,1,,0
82720,36462.0,4,225.0,0
82721,37502.0,0,53.0,1
82722,37503.0,1,,0
82723,37504.0,1,71.0,3
82724,28791.0,9,,3
82725,35265.0,5,84.0,0
82726,27779.0,2,94.0,0
82727,25433.0,3,,0
82728,2392.0,4,,3
82729,14730.0,5,254.0,6
82730,36682.0,1,,0
82731,7615.0,1,106.0,2
82732,31208.0,3,34.0,0
82733,,1,,0
82734,686.0,1,,4
82735,36915.0,1,,0
82736,31019.0,0,,0
82737,28791.0,1,,0
82739,37179.0,2,67.0,0
82740,603.0,2,,0
82742,30710.0,0,57.0,0
82744,1036.0,5,,10
82745,28746.0,1,,4
82746,37513.0,3,94.0,3
82747,686.0,1,,0
82748,37514.0,1,87.0,0
82749,17908.0,0,,1
82751,37404.0,3,89.0,3
82752,37515.0,1,53.0,2
82753,32397.0,1,,3
82754,37517.0,5,644.0,1
82755,37518.0,1,,3
82757,8109.0,1,163.0,2
82759,17869.0,6,92.0,2
82760,5404.0,0,,4
82761,10598.0,1,290.0,0
82762,10598.0,0,,0
82763,37521.0,0,,2
82764,36610.0,5,,0
82767,37524.0,4,60.0,3
82768,37525.0,3,91.0,1
82769,,1,,0
82770,35265.0,5,,1
82771,13138.0,1,,1
82772,37526.0,1,52.0,0
82773,36428.0,1,86.0,0
82776,37461.0,0,638.0,0
82777,11101.0,1,38.0,0
82778,805.0,1,,2
82779,31019.0,1,,0
82781,87.0,2,,3
82782,18492.0,2,94.0,0
82783,18492.0,3,101.0,1
82784,,5,156.0,4
82785,29547.0,1,,0
82786,14492.0,1,35.0,1
82792,37538.0,0,58.0,1
82793,28732.0,1,,0
82794,,1,24.0,0
82795,28732.0,0,,0
82796,36609.0,1,154.0,2
82797,32005.0,6,303.0,0
82798,36344.0,0,15.0,0
82800,26105.0,5,,2
82801,36682.0,3,,0
82802,37542.0,0,294.0,0
82804,8717.0,0,17.0,0
82805,32181.0,0,60.0,0
82806,37188.0,2,,3
82807,24515.0,0,15.0,0
82808,36462.0,4,124.0,0
82809,37047.0,1,56.0,0
82810,37394.0,0,51.0,0
82811,31420.0,1,96.0,8
82812,22148.0,0,40.0,1
82813,28732.0,1,,1
82814,28732.0,2,,2
82815,37549.0,0,120.0,0
82816,31420.0,3,,0
82817,37188.0,1,,0
82819,686.0,1,,1
82820,37551.0,0,62.0,0
82821,3382.0,1,,1
82822,17230.0,1,,2
82823,37553.0,1,82.0,1
82824,37148.0,1,,4
82825,686.0,3,,1
82826,37148.0,0,,0
82828,8402.0,4,,7
82829,37554.0,1,21.0,2
82830,37555.0,2,62.0,0
82831,6248.0,0,,1
82832,28524.0,0,28.0,0
82833,10524.0,2,,1
82834,35637.0,0,77.0,0
82835,10598.0,3,45.0,2
82836,37559.0,2,53.0,0
82837,37558.0,4,217.0,6
82838,4598.0,3,,0
82840,37561.0,3,69.0,4
82841,279.0,0,,1
82842,11821.0,2,34.0,7
82843,28746.0,10,,4
82844,2798.0,1,193.0,0
82845,17230.0,2,,2
82847,37566.0,3,212.0,7
82848,17908.0,1,,0
82849,35396.0,2,28.0,0
82850,37567.0,1,28.0,5
82852,37568.0,3,81.0,2
82853,36115.0,0,,0
82854,28835.0,0,44.0,1
82855,36115.0,2,,3
82856,11830.0,1,53.0,2
82857,37571.0,1,113.0,10
82860,28705.0,1,,5
82861,7555.0,4,,1
82862,22356.0,2,47.0,5
82863,26094.0,0,25.0,0
82864,21521.0,6,227.0,3
82865,28545.0,3,76.0,4
82866,31364.0,0,44.0,1
82867,37577.0,2,89.0,0
82868,686.0,3,,4
82869,8200.0,4,,7
82871,21471.0,1,75.0,0
82872,32061.0,0,28.0,0
82873,20009.0,2,74.0,0
82874,805.0,5,,1
82875,37561.0,2,68.0,2
82876,37581.0,0,44.0,2
82877,13870.0,0,23.0,0
82878,37582.0,2,165.0,0
82879,37583.0,1,119.0,0
82880,37561.0,2,172.0,0
82881,12028.0,0,15.0,1
82883,17812.0,0,43.0,1
82884,36771.0,2,,0
82885,12814.0,1,42.0,0
82886,9964.0,0,,4
82888,37587.0,2,131.0,4
82889,26133.0,3,151.0,2
82892,805.0,4,,13
82893,37592.0,2,138.0,4
82895,37594.0,1,114.0,1
82896,37526.0,0,70.0,0
82897,37552.0,3,98.0,0
82898,37188.0,0,,0
82899,32036.0,2,,4
82900,17230.0,3,,1
82901,22387.0,0,,3
82902,37596.0,1,80.0,1
82903,37148.0,2,,0
82904,11805.0,2,,0
82905,3277.0,5,,4
82906,37599.0,0,25.0,0
82907,,1,,0
82909,37603.0,1,208.0,1
82910,36771.0,1,,3
82913,35522.0,2,243.0,0
82914,23715.0,1,44.0,0
82915,37607.0,1,52.0,4
82916,37611.0,0,60.0,0
82917,31718.0,1,66.0,2
82918,37614.0,0,486.0,2
82919,11091.0,1,,0
82920,37608.0,0,101.0,5
82922,279.0,3,,1
82923,37616.0,1,362.0,4
82924,37616.0,0,53.0,0
82925,35115.0,1,,1
82926,37045.0,1,36.0,0
82928,887.0,5,,5
82929,37618.0,2,62.0,3
82930,37619.0,2,33.0,2
82931,8580.0,1,,0
82932,37621.0,0,,1
82933,8580.0,0,,1
82934,27855.0,3,97.0,1
82935,25212.0,5,,3
82937,27183.0,1,,1
82939,22407.0,2,72.0,0
82940,37625.0,4,93.0,2
82941,36154.0,0,98.0,2
82942,11623.0,3,,6
82944,37626.0,2,51.0,0
82945,21240.0,-1,,3
82946,6783.0,0,33.0,0
82947,37630.0,5,165.0,0
82948,35001.0,1,136.0,1
82949,17230.0,7,,0
82950,37633.0,1,184.0,2
82951,36732.0,1,181.0,2
82952,36491.0,1,55.0,0
82953,8200.0,3,,5
82954,37636.0,4,280.0,2
82955,,0,23.0,0
82956,28666.0,1,,0
82957,7071.0,5,,0
82959,28666.0,6,315.0,4
82960,29612.0,1,62.0,2
82961,37641.0,2,,0
82962,37041.0,0,,6
82963,31289.0,9,1623.0,4
82964,35917.0,21,,2
82965,7290.0,21,,5
82966,37643.0,0,,1
82967,31668.0,0,,0
82968,37643.0,0,,3
82969,22314.0,3,99.0,0
82970,37572.0,1,119.0,1
82971,858.0,5,,0
82972,28556.0,1,143.0,0
82973,30192.0,1,179.0,12
82974,35736.0,4,94.0,1
82975,31668.0,1,,1
82977,36673.0,3,,1
82978,37646.0,0,40.0,15
82979,3125.0,0,153.0,3
82980,21919.0,3,73.0,0
82981,17329.0,1,266.0,2
82982,16319.0,3,73.0,4
82983,37188.0,1,,1
82984,11192.0,3,1226.0,2
82985,35265.0,1,,0
82986,22062.0,0,40.0,0
82987,34623.0,2,128.0,0
82988,29600.0,0,,0
82989,11060.0,11,,0
82990,36816.0,2,61.0,0
82991,35774.0,1,31.0,1
82992,31474.0,1,130.0,1
82994,26173.0,4,,4
82995,4598.0,6,,0
82996,37656.0,1,37.0,3
82997,37657.0,1,112.0,2
82999,25743.0,0,96.0,3
83001,28451.0,6,123.0,2
83002,12492.0,5,68.0,1
83003,36375.0,5,137.0,1
83004,37662.0,0,169.0,1
83005,37660.0,1,131.0,0
83006,37616.0,1,60.0,0
83007,27494.0,0,21.0,1
83009,25433.0,0,,3
83010,28732.0,0,,1
83011,603.0,1,,6
83012,6015.0,3,637.0,5
83013,37188.0,0,,2
83014,22062.0,0,40.0,0
83015,37666.0,1,37.0,0
83016,8013.0,1,,3
83017,8013.0,1,,0
83018,30351.0,1,,0
83019,37668.0,0,105.0,1
83020,37667.0,5,,0
83021,279.0,6,,1
83022,21720.0,2,967.0,5
83023,37188.0,1,,0
83024,23853.0,3,,0
83025,10515.0,1,76.0,3
83026,30701.0,1,79.0,2
83028,1569.0,4,,2
83029,29342.0,3,,3
83030,28666.0,16,913.0,7
83031,37674.0,0,57.0,0
83032,14073.0,1,,1
83033,37075.0,1,108.0,4
83035,36860.0,3,66.0,0
83037,37675.0,0,35.0,3
83038,24515.0,5,,0
83039,17230.0,5,,4
83040,36154.0,2,126.0,0
83041,24905.0,4,,2
83042,37678.0,0,52.0,11
83043,37677.0,0,48.0,4
83044,37679.0,0,185.0,2
83045,36540.0,1,52.0,2
83046,37680.0,1,,0
83047,10976.0,7,152.0,4
83048,17230.0,1,,2
83049,29153.0,1,136.0,7
83050,28746.0,3,,1
83052,279.0,1,,0
83053,37681.0,0,25.0,2
83054,31960.0,0,28.0,1
83055,22311.0,1,,0
83056,37683.0,0,199.0,4
83058,31960.0,0,16.0,1
83059,25212.0,9,,2
83060,1191.0,4,,7
83061,35932.0,1,28.0,4
83062,11852.0,3,,0
83063,17072.0,3,,6
83064,37682.0,2,80.0,3
83066,37688.0,2,115.0,5
83067,805.0,4,,0
83068,36540.0,1,37.0,2
83069,5536.0,2,165.0,0
83070,16203.0,1,151.0,0
83071,23607.0,5,270.0,1
83072,805.0,5,,1
83073,37689.0,0,154.0,6
83074,24073.0,1,,0
83075,37691.0,0,68.0,3
83076,11091.0,3,,1
83077,17072.0,-1,,3
83078,37693.0,4,66.0,6
83079,805.0,5,,1
83080,8013.0,4,,3
83081,37696.0,1,31.0,1
83082,37695.0,1,105.0,5
83083,805.0,11,,20
83084,5512.0,0,35.0,1
83085,21599.0,3,,1
83086,10823.0,1,,0
83087,8013.0,1,,1
83088,8013.0,0,,0
83089,37705.0,3,78.0,2
83090,37706.0,0,34.0,0
83091,37707.0,1,145.0,2
83093,37710.0,0,59.0,5
83094,37483.0,2,,2
83095,34944.0,1,,0
83096,36540.0,0,37.0,0
83097,25370.0,2,147.0,1
83098,23853.0,1,,2
83099,25433.0,0,,2
83100,34944.0,3,,2
83101,36540.0,3,57.0,0
83102,35956.0,2,66.0,0
83103,37713.0,0,53.0,3
83104,24462.0,1,169.0,3
83106,686.0,4,,1
83107,7339.0,0,533.0,0
83108,686.0,5,,0
83109,31340.0,0,13.0,0
83110,37715.0,1,,0
83111,4598.0,2,,2
83112,37188.0,0,,0
83113,37718.0,1,,0
83114,3277.0,4,,13
83115,35917.0,1,,2
83116,27026.0,4,463.0,0
83117,32181.0,1,33.0,0
83118,30503.0,1,98.0,2
83119,36462.0,8,321.0,2
83120,805.0,1,,0
83121,37720.0,0,62.0,0
83122,279.0,1,,4
83123,12924.0,0,72.0,0
83124,29109.0,2,,2
83125,279.0,4,,0
83126,37715.0,0,189.0,0
83127,21840.0,0,293.0,3
83128,23972.0,0,,4
83129,37723.0,1,27.0,0
83130,6961.0,1,39.0,0
83131,32036.0,12,355.0,6
83132,37725.0,0,62.0,1
83133,37726.0,4,94.0,4
83134,36540.0,1,69.0,6
83135,37728.0,1,72.0,0
83136,37729.0,110,25744.0,23
83137,13212.0,0,19.0,0
83138,13634.0,3,77.0,2
83139,37464.0,3,61.0,0
83140,37732.0,1,380.0,0
83141,2116.0,55,,4
83142,34944.0,2,,0
83143,273.0,2,,1
83144,37734.0,2,319.0,2
83146,3269.0,0,42.0,2
83147,28049.0,2,38.0,4
83148,22407.0,2,437.0,2
83149,34944.0,1,,0
83150,3125.0,2,67.0,0
83151,37736.0,2,,1
83152,37406.0,2,67.0,2
83153,29597.0,5,93.0,4
83154,9394.0,5,,3
83155,26338.0,2,,0
83156,37616.0,1,40.0,1
83157,37737.0,3,128.0,6
83158,9394.0,3,,0
83159,37739.0,0,43.0,7
83161,10598.0,4,103.0,6
83162,37741.0,99,,8
83163,37742.0,0,498.0,3
83164,37743.0,0,24.0,0
83165,37733.0,3,31.0,0
83166,36381.0,0,,3
83168,37188.0,2,,0
83169,9394.0,1,,3
83170,36465.0,1,,0
83171,37188.0,0,,1
83172,17459.0,3,156.0,0
83173,37754.0,3,181.0,0
83174,32018.0,1,,0
83175,25433.0,1,,8
83176,4505.0,2,,4
83178,37188.0,0,,2
83179,25212.0,1,,1
83180,30192.0,0,,3
83181,4505.0,3,,0
83182,36351.0,6,88.0,2
83183,9394.0,0,,0
83184,6633.0,5,,0
83185,686.0,3,202.0,0
83186,37188.0,2,322.0,13
83187,36068.0,3,,2
83188,37765.0,1,,0
83189,37767.0,3,56.0,0
83190,24808.0,3,,0
83191,2310.0,2,42.0,0
83192,37768.0,3,68.0,0
83193,37773.0,1,32.0,10
83194,37774.0,0,234.0,1
83195,11284.0,1,75.0,0
83196,159.0,1,,0
83197,37776.0,3,105.0,1
83198,4505.0,3,,0
83199,4505.0,10,,7
83200,1287.0,2,79.0,0
83201,14645.0,0,38.0,0
83202,2116.0,0,,0
83203,17868.0,5,451.0,0
83204,30761.0,2,49.0,0
83205,3019.0,1,,1
83207,30761.0,0,75.0,0
83208,17936.0,1,107.0,5
83210,36322.0,1,88.0,0
83211,36682.0,0,,0
