Id,Reputation,Views,UpVotes,DownVotes
52054,1,2,0,0
52055,11,1,0,0
52056,1,0,0,0
52057,25,7,0,0
52058,43,8,0,0
52059,1,0,0,0
52060,6,0,0,0
52061,1,1,0,0
52062,101,0,0,0
52063,18,1,3,0
52064,1,0,0,0
52065,1,1,0,0
52066,1,0,0,0
52067,1,1,0,0
52068,1,0,0,0
52069,6,1,0,0
52070,11,1,0,0
52071,101,0,0,0
52072,30,10,0,0
52073,18,0,4,0
52074,1,0,0,0
52075,1,0,0,0
52076,1,0,0,0
52077,1,0,0,0
52078,1,0,0,0
52079,1,0,0,0
52080,1,0,0,0
52081,1,0,0,0
52082,1,0,0,0
52083,1,0,0,0
52084,1,1,0,0
52085,101,0,0,0
52086,16,0,0,0
52087,1,0,0,0
52088,13,1,0,0
52089,16,0,0,0
52090,1,0,0,0
52091,1,0,0,0
52092,108,6,5,0
52093,1,0,0,0
52094,6,3,0,0
52095,1,0,0,0
52096,1,1,0,0
52097,1,4,0,0
52098,1,0,0,0
52099,1,0,0,0
52100,1,0,0,0
52101,6,2,0,0
52102,1,2,0,0
52103,1,0,0,0
52104,1,0,0,0
52105,1,1,0,0
52106,1,0,0,0
52107,11,0,0,0
52108,1,0,0,0
52109,1,0,0,0
52110,1,0,0,0
52111,6,1,0,0
52112,1,0,0,0
52113,1,0,0,0
52114,1,0,0,0
52115,11,0,0,0
52116,1,0,0,0
52117,6,1,0,0
52118,1,0,0,0
52119,1,0,0,0
52120,6,6,0,0
52121,1,0,0,0
52122,103,2,4,0
52123,1,0,0,0
52124,1,0,0,0
52125,1,0,0,0
52126,1,0,0,0
52127,1,0,0,0
52128,1,1,0,0
52129,11,0,0,0
52130,1,0,0,0
52131,1,0,0,0
52132,6,0,0,0
52133,101,0,2,0
52134,1,1,0,0
52135,1,0,0,0
52136,1,0,0,0
52137,6,4,0,0
52138,11,0,0,0
52139,11,0,0,0
52140,1,0,0,0
52141,1,0,0,0
52142,1,0,0,0
52143,1,0,0,0
52144,1,0,0,0
52145,1,0,0,0
52146,1,0,0,0
52147,101,0,0,0
52148,1,0,0,0
52149,6,7,0,0
52150,66,26,4,0
52151,98,11,11,0
52152,1,0,0,0
52153,1,0,0,0
52154,1,1,0,0
52155,101,0,6,0
52156,1,0,0,0
52157,6,0,0,0
52158,1,0,0,0
52159,101,0,0,0
52160,1,1,0,0
52161,1,0,0,0
52162,1,0,0,0
52163,1,0,0,0
52164,101,0,0,0
52165,1,0,0,0
52166,1,0,0,0
52167,1,0,0,0
52168,1,0,0,0
52169,1,0,0,0
52170,1,0,0,0
52171,1,0,0,0
52172,1,0,0,0
52173,1,0,0,0
52174,1,0,0,0
52175,1,0,0,0
52176,1,0,0,0
52177,101,1,0,0
52178,1,0,0,0
52179,1,0,0,0
52180,1,0,0,0
52181,1,0,0,0
52182,11,0,0,0
52183,101,0,1,0
52184,1,2,0,0
52185,1,2,0,0
52186,101,0,0,0
52187,61,0,2,0
52188,6,0,0,0
52189,1,1,0,0
52190,1,0,0,0
52191,1,0,0,0
52192,1,0,0,0
52193,1,0,0,0
52194,1,0,0,0
52195,11,0,0,0
52196,101,0,0,0
52197,8,1,0,0
52198,26,1,0,0
52199,1,1,0,0
52200,13,1,0,0
52201,1,0,0,0
52202,1,0,0,0
52203,1,0,0,0
52204,1,0,0,0
52206,1,0,0,0
52207,26,6,0,0
52208,16,2,0,0
52209,101,0,2,0
52210,1,0,0,0
52211,1,0,0,0
52212,11,3,0,0
52213,1,0,0,0
52214,1,0,0,0
52215,1,0,0,0
52216,11,0,0,0
52217,1,0,0,0
52218,1,0,0,0
52219,84,11,5,0
52220,84,7,0,0
52221,6,0,0,0
52222,1,0,0,0
52223,1,2,0,0
52224,1,0,0,0
52225,1,0,0,0
52226,8,0,0,0
52227,1,1,0,0
52228,6,0,0,0
52229,101,0,0,0
52230,8,0,0,0
52231,1,0,0,0
52232,1,0,0,0
52233,101,0,4,0
52234,118,3,1,0
52235,101,0,0,0
52236,1,0,0,0
52237,101,0,1,0
52238,1,1,0,0
52239,1,1,0,0
52240,6,1,0,0
52241,1,0,0,0
52242,1,0,0,0
52243,176,20,4,0
52244,1,0,0,0
52245,1,0,0,0
52246,1,0,0,0
52247,1,0,0,0
52248,13,1,0,0
52249,6,2,0,0
52250,1,0,0,0
52251,1,1,0,0
52252,1,0,0,0
52253,51,0,2,0
52254,16,2,0,0
52255,1,0,0,0
52256,1,0,0,0
52257,1,1,0,0
52258,1,0,0,0
52259,16,0,1,0
52260,23,4,1,0
52261,46,3,1,0
52262,1,3,0,0
52263,1,0,0,0
52264,1,0,0,0
52265,6,0,0,0
52266,1,0,0,0
52267,1,2,0,0
52268,1,0,0,0
52269,1,0,0,0
52270,1,1,0,0
52271,6,0,0,0
52272,101,0,0,0
52273,114,1,1,0
52274,21,0,0,0
52275,101,0,0,0
52276,13,0,0,0
52277,101,0,1,0
52278,1,0,0,0
52279,1,2,0,0
52280,6,4,0,0
52281,1,0,0,0
52282,101,1,0,0
52283,1,0,0,0
52284,1,0,0,0
52285,6,0,0,0
52286,1,0,0,0
52287,1,1,0,0
52288,1,1,0,0
52289,21,1,0,0
52290,1,0,0,0
52291,11,16,0,0
52292,101,0,0,0
52293,18,2,1,0
52294,1,0,0,0
52295,1,2,0,0
52296,101,0,1,0
52297,101,0,0,0
52298,1,0,0,0
52299,1,0,0,0
52300,1,0,0,0
52301,6,0,0,0
52302,101,0,0,0
52303,64,0,0,0
52304,1,10,0,0
52305,1,0,0,0
52306,1,1,0,0
52307,1,1,0,0
52308,6,2,0,0
52309,1,0,0,0
52311,1,2,0,0
52313,1,2,0,0
52314,11,0,0,0
52315,16,2,0,0
52316,1,0,0,0
52317,1,0,0,0
52318,1,0,0,0
52319,1,0,0,0
52320,1,1,0,0
52321,1,0,0,0
52322,1,0,0,0
52323,1,0,0,0
52324,6,1,0,0
52325,1,1,0,0
52326,1,0,0,0
52327,1,0,0,0
52328,1,0,0,0
52329,1,0,0,0
52330,101,0,0,0
52331,101,0,0,0
52332,3,4,0,0
52333,1,1,0,0
52334,121,0,1,0
52335,1,0,0,0
52336,11,0,0,0
52337,11,0,0,0
52338,1,0,0,0
52339,19,2,4,0
52340,101,0,1,0
52341,101,0,4,0
52342,1,0,0,0
52343,6,0,0,0
52344,3,0,0,0
52345,1,1,0,0
52346,1,0,0,0
52347,1,0,0,0
52348,1,0,0,0
52349,1,0,0,0
52350,101,0,0,0
52351,1,1,0,0
52352,101,0,1,0
52353,1,0,0,0
52354,101,0,0,0
52355,1,0,0,0
52356,1,0,0,0
52357,1,0,0,0
52358,1,5,0,0
52359,6,0,0,0
52360,3,28,0,0
52361,1,3,0,0
52362,1,0,0,0
52363,1,0,0,0
52364,1,0,0,0
52365,1,0,0,0
52366,11,0,0,0
52367,41,8,5,0
52368,11,0,0,0
52369,1,0,0,0
52370,1,0,0,0
52371,221,2,0,0
52372,5,1,0,0
52373,1,0,0,0
52374,1,0,0,0
52375,6,0,0,0
52376,1,0,0,0
52377,1,0,0,0
52378,1,0,0,0
52379,1,0,0,0
52380,1,0,0,0
52381,1,0,0,0
52382,1,0,0,0
52383,1,0,0,0
52384,1,0,0,0
52385,6,0,0,0
52386,1,3,0,0
52387,101,1,0,0
52388,28,1,0,0
52389,1,0,0,0
52390,101,0,0,0
52391,35,2,1,0
52393,1,0,0,0
52394,10,1,0,0
52395,11,0,0,0
52396,1,0,0,0
52397,6,0,0,0
52398,1,0,0,0
52399,31,4,0,0
52400,1,0,0,0
52401,1,0,0,0
52402,101,0,2,0
52403,6,0,0,0
52404,1,0,0,0
52405,101,0,0,0
52406,19,6,5,0
52407,16,0,0,0
52408,131,1,1,0
52409,1,1,0,0
52410,1,0,0,0
52411,8,2,0,0
52412,101,1,0,0
52413,1,0,0,0
52414,1,0,0,0
52415,16,3,0,0
52416,1,0,0,0
52417,1,0,0,0
52418,101,0,4,0
52419,1,0,0,0
52420,101,0,1,0
52421,1,0,0,0
52422,101,0,0,0
52423,1,1,0,0
52424,1,0,0,0
52425,1,0,0,0
52426,1,0,0,0
52427,6,1,0,0
52428,106,0,0,0
52429,16,2,0,0
52430,1,0,0,0
52431,6,0,0,0
52432,461,23,16,0
52433,1,0,0,0
52434,1,0,0,0
52435,1,0,0,0
52436,103,0,0,0
52437,1,0,0,0
52438,1,0,0,0
52439,1,0,0,0
52440,38,0,0,0
52441,1,0,0,0
52442,1,4,0,0
52443,1,0,0,0
52444,6,1,0,0
52445,101,0,0,0
52446,1,0,0,0
52447,1,0,0,0
52448,1,0,0,0
52449,8,2,0,0
52450,1,3,0,0
52451,101,0,0,0
52452,101,0,0,0
52453,1,0,0,0
52454,1,0,0,0
52455,23,19,3,0
52456,1,7,0,0
52457,1,0,0,0
52458,1,0,0,0
52459,1,0,0,0
52460,1,0,0,0
52461,1,0,0,0
52462,1,0,0,0
52463,101,0,0,0
52465,1,1,0,0
52466,6,1,0,0
52467,106,0,0,0
52468,1,0,0,0
52469,1,1,0,0
52470,1,0,0,0
52471,1,0,0,0
52472,101,0,0,0
52473,111,1,0,0
52474,1,0,0,0
52475,1,2,0,0
52476,1,0,0,0
52477,1,3,0,0
52478,6,0,0,0
52479,6,0,0,0
52480,1,0,0,0
52481,1,0,0,0
52482,1,0,0,0
52483,1,0,0,0
52484,23,1,0,0
52485,103,1,7,0
52486,1,0,0,0
52487,1,0,0,0
52488,1,0,0,0
52489,1,0,0,0
52490,106,0,0,0
52491,11,1,0,0
52492,1,0,0,0
52493,1,0,0,0
52494,1,0,0,0
52495,6,0,0,0
52496,11,0,0,0
52497,1,0,0,0
52498,1,0,0,0
52499,1,4,0,0
52500,1,1,0,0
52501,1,0,0,0
52502,16,0,0,0
52503,6,0,0,0
52504,38,0,2,0
52506,1,0,0,0
52508,101,1,0,0
52509,11,1,0,0
52510,1,0,0,0
52511,1,0,0,0
52512,1,0,0,0
52513,101,0,3,0
52514,1,0,0,0
52515,1,0,0,0
52516,1,0,0,0
52517,20,7,0,0
52518,6,0,0,0
52519,1,0,0,0
52520,1,0,0,0
52521,11,1,0,0
52522,6,2,0,0
52523,1,0,0,0
52524,1,0,0,0
52525,1,0,0,0
52526,1,2,0,0
52527,11,0,0,0
52528,1,0,0,0
52529,1,0,0,0
52530,6,1,0,0
52531,101,0,0,0
52532,101,0,1,0
52533,21,2,1,0
52534,6,0,0,0
52535,1,0,0,0
52536,101,0,1,0
52537,13,1,0,0
52538,1,0,0,0
52539,1,0,0,0
52540,101,1,5,0
52541,6,0,0,0
52542,1,2,0,0
52543,1,0,0,0
52544,6,1,0,0
52545,1,0,0,0
52546,26,3,2,0
52547,1,0,0,0
52548,1,0,0,0
52549,101,0,0,0
52550,13,0,0,0
52551,11,0,0,0
52552,1,0,0,0
52553,1,1,0,0
52554,2294,192,59,3
52555,1,0,0,0
52556,1,0,0,0
52557,6,0,0,0
52558,1,0,0,0
52559,1,0,0,0
52560,1,0,0,0
52561,1,0,0,0
52562,11,0,0,0
52563,1,7,0,0
52564,1,0,0,0
52565,51,1,0,0
52566,16,1,0,0
52567,1,0,0,0
52568,61,2,0,0
52569,1,2,0,0
52570,1,1,0,0
52571,1,1,0,0
52572,6,0,0,0
52573,1,0,0,0
52574,31,1,1,0
52575,1,0,0,0
52576,11,0,0,0
52577,43,0,1,0
52578,101,0,0,0
52579,1,0,0,0
52580,1,0,0,0
52581,3,0,0,0
52582,1,0,0,0
52583,1,0,0,0
52585,1,0,0,0
52586,1,0,0,0
52587,1,0,0,0
52588,1,0,0,0
52589,1,0,0,0
52590,6,1,0,0
52591,1,0,0,0
52592,1,1,0,0
52593,1,0,0,0
52594,3,4,0,0
52595,1,0,0,0
52596,11,1,0,0
52597,1,0,0,0
52598,1,0,0,0
52599,1,0,0,0
52600,11,0,0,0
52601,101,0,0,0
52602,1,0,0,0
52603,101,0,1,0
52604,1,0,0,0
52605,1,0,0,0
52606,1,0,0,0
52607,16,0,0,0
52608,1,0,0,0
52609,101,0,0,0
52610,6,0,0,0
52611,1,0,0,0
52613,1,0,0,0
52614,11,0,0,0
52615,1,0,0,0
52616,1,1,0,0
52617,113,1,1,0
52618,1,0,0,0
52619,11,1,0,0
52620,101,0,3,0
52621,1,0,0,0
52622,1,0,0,0
52623,1,3,0,0
52624,101,0,0,0
52625,11,4,0,0
52626,1,0,0,0
52627,101,0,0,0
52628,31,0,0,0
52629,101,0,0,0
52630,1,0,0,0
52631,1,0,0,0
52632,6,3,0,0
52633,101,0,0,0
52634,21,1,0,0
52635,1,0,0,0
52636,101,0,0,0
52637,1,0,0,0
52638,1,0,0,0
52639,1,0,0,0
52640,1,1,0,0
52641,1,0,0,0
52642,1,0,0,0
52643,1,1,0,0
52644,36,1,3,0
52645,1,0,0,0
52646,1,0,0,0
52647,3,0,0,0
52648,6,2,0,0
52649,131,1,0,0
52650,101,0,0,0
52651,1,2,0,0
52652,1,1,0,0
52653,11,0,0,0
52654,1,0,0,0
52655,1,0,0,0
52656,1,0,0,0
52657,1,0,0,0
52658,16,0,0,0
52659,11,0,0,0
52660,1,1,0,0
52661,129,4,2,0
52662,1,0,0,0
52663,8,1,0,0
52664,1,0,0,0
52665,1,0,0,0
52666,1,17,0,0
52667,16,1,0,0
52668,1,0,0,0
52669,123,2,3,0
52670,101,0,0,0
52671,1,0,0,0
52672,90,14,0,0
52673,156,6,2,0
52674,11,0,0,0
52675,1,0,0,0
52676,11,0,0,0
52677,6,3,0,0
52678,1,0,0,0
52679,1,0,0,0
52680,1,0,0,0
52681,1,0,0,0
52682,101,0,0,0
52683,1,0,0,0
52685,1,0,0,0
52686,1,0,0,0
52687,1,0,0,0
52688,1,0,0,0
52689,101,0,0,0
52690,1,0,0,0
52691,101,0,2,0
52692,1,1,0,0
52693,6,0,0,0
52694,101,2,2,0
52695,1,0,0,0
52696,1,0,0,0
52697,1,0,0,0
52698,1,0,0,0
52699,101,0,0,0
52700,1,0,0,0
52701,11,0,0,0
52702,6,0,0,0
52703,21,0,0,0
52704,1,0,0,0
52705,11,1,0,0
52706,8,0,0,0
52707,1,0,0,0
52708,13,2,0,0
52709,101,0,1,0
52710,1,0,0,0
52711,1,0,0,0
52712,1,0,0,0
52713,101,0,0,0
52714,1,2,0,0
52715,1,0,0,0
52716,1,0,0,0
52717,1,0,0,0
52718,101,3,0,0
52719,1,0,0,0
52720,1,0,0,0
52721,108,0,0,0
52722,6,5,0,0
52723,1,0,0,0
52724,1,0,0,0
52725,6,0,0,0
52726,6,0,0,0
52727,118,1,1,0
52728,1,0,0,0
52729,1,0,0,0
52730,1,0,0,0
52731,8,10,0,0
52732,101,0,0,0
52733,101,0,0,0
52734,1,0,0,0
52735,11,0,0,0
52736,1,0,0,0
52737,1,0,0,0
52738,101,0,1,0
52739,1,0,0,0
52740,58,4,12,0
52741,1,0,0,0
52742,101,0,0,0
52743,1,1,0,0
52744,1,0,0,0
52745,1,0,0,0
52746,11,0,0,0
52747,11,0,0,0
52748,101,0,0,0
52749,101,0,0,0
52750,1,1,0,0
52751,101,0,0,0
52752,1,0,0,0
52753,1,0,0,0
52754,101,0,2,0
52755,101,0,0,0
52756,126,17,0,0
52757,1,0,0,0
52758,101,0,0,0
52759,1,0,0,0
52760,22,0,1,0
52761,13,7,0,0
52762,1,0,0,0
52763,1,0,0,0
52764,1,0,0,0
52765,101,0,1,0
52766,1,0,0,0
52767,16,6,1,0
52768,101,0,0,0
52769,1,0,0,0
52770,6,1,0,0
52771,101,4,0,0
52772,106,0,0,0
52773,1,0,0,0
52774,1,0,0,0
52775,1,0,0,0
52776,1,2,0,0
52777,1,2,0,0
52778,1,0,0,0
52779,1,0,0,0
52780,1,0,0,0
52781,1,1,0,0
52782,1,0,0,0
52783,1,1,0,0
52784,1,0,0,0
52785,1,0,0,0
52786,23,1,1,0
52787,101,0,3,0
52788,1,0,0,0
52789,1,0,0,0
52790,1,0,0,0
52791,1,0,0,0
52792,1,0,0,0
52793,101,0,0,0
52794,1,0,0,0
52795,6,0,0,0
52796,1,0,0,0
52797,13,5,0,0
52798,6,0,0,0
52799,1,0,0,0
52800,6,0,0,0
52801,6,4,0,0
52802,23,0,5,0
52803,1,0,0,0
52804,101,0,0,0
52805,1,0,0,0
52806,11,0,0,0
52807,1,0,0,0
52808,11,0,0,0
52809,101,0,1,0
52810,1,0,0,0
52811,123,0,17,0
52812,13,0,0,0
52813,1,0,0,0
52814,6,0,0,0
52815,1,0,0,0
52816,1,0,0,0
52817,1,0,0,0
52818,11,0,0,0
52819,1,0,0,0
52820,18,0,1,0
52821,1,0,0,0
52822,101,0,0,0
52823,13,1,0,0
52824,1,2,0,0
52825,1,0,0,0
52826,6,5,0,0
52827,36,5,0,0
52828,101,0,0,0
52829,1,0,0,0
52831,1,0,0,0
52832,1,0,0,0
52833,1,0,0,0
52834,1,0,0,0
52835,1,0,0,0
52836,1,0,0,0
52837,11,0,0,0
52838,16,0,0,0
52839,101,0,0,0
52840,1,0,0,0
52841,101,0,1,0
52842,101,0,0,0
52843,1,1,0,0
52844,106,2,0,0
52845,1,0,0,0
52846,13,1,0,0
52847,1,0,0,0
52848,1,0,0,0
52849,6,0,0,0
52850,101,0,0,0
52851,16,0,0,0
52852,1,0,0,0
52853,1,0,0,0
52854,1,0,0,0
52855,1,0,0,0
52856,1,7,0,0
52857,1,0,0,0
52858,101,2,1,0
52859,3,0,0,0
52860,1,0,0,0
52861,1,0,0,0
52862,1,1,0,0
52863,1,0,0,0
52864,1,0,0,0
52865,1,1,0,0
52866,101,0,0,0
52867,27,7,4,0
52868,16,0,0,0
52869,1,2,0,0
52870,6,1,0,0
52871,1,0,0,0
52872,1,0,0,0
52874,81,9,5,0
52875,101,0,2,0
52876,1,1,0,0
52877,1,0,0,0
52878,6,1,0,0
52879,1,2,0,0
52880,1,0,0,0
52881,1,0,0,0
52882,11,0,0,0
52883,1,0,0,0
52884,101,0,1,0
52885,11,0,0,0
52886,1,0,0,0
52887,1,0,0,0
52888,1,0,0,0
52889,1,0,0,0
52890,13,0,0,0
52891,1,0,0,0
52892,101,0,0,0
52893,1,0,0,0
52895,6,0,0,0
52896,1,1,0,0
52897,16,1,0,0
52898,28,4,3,0
52899,1,0,0,0
52900,1,0,0,0
52901,1,0,0,0
52902,103,0,4,0
52903,1,0,0,0
52904,1,0,0,0
52905,1,0,0,0
52906,1,0,0,0
52907,1,0,0,0
52908,1,1,0,0
52909,1,0,0,0
52910,6,0,0,0
52911,6,1,0,0
52912,1,2,0,0
52913,1,0,0,0
52914,1,0,0,0
52915,1,0,0,0
52916,11,0,0,0
52917,1,0,0,0
52918,1,0,0,0
52919,101,0,3,0
52920,1,0,0,0
52921,1,0,0,0
52922,1,0,0,0
52923,1,0,0,0
52924,1,0,0,0
52925,11,0,0,0
52926,1,0,0,0
52927,1,1,0,0
52928,1,0,0,0
52929,1,0,0,0
52930,1,0,0,0
52931,1,0,0,0
52932,1,0,0,0
52933,11,2,0,0
52934,1,9,0,0
52935,101,0,1,0
52936,1,0,0,0
52937,1,0,0,0
52938,1,0,0,0
52939,1,0,0,0
52941,1,0,0,0
52942,1,0,0,0
52943,1,2,0,0
52944,21,3,0,0
52945,106,0,0,0
52946,1,0,0,0
52947,1,0,0,0
52948,1,1,0,0
52949,1,0,0,0
52950,1,0,0,0
52951,1,1,0,0
52952,1,2,0,0
52953,1,0,0,0
52954,1,0,0,0
52955,11,0,0,0
52956,6,0,0,0
52957,106,2,0,0
52958,11,0,0,0
52959,101,0,1,0
52960,1,0,0,0
52961,101,0,4,0
52962,1,0,0,0
52963,1,0,0,0
52964,101,0,0,0
52965,6,0,0,0
52966,8,0,0,0
52967,1,0,0,0
52968,1,0,0,0
52969,1,0,0,0
52970,6,0,0,0
52971,1,0,0,0
52972,41,1,0,0
52973,1,0,0,0
52974,3,5,0,0
52975,1,0,0,0
52976,1,0,0,0
52977,18,2,1,0
52978,1,0,0,0
52979,11,0,0,0
52980,101,0,0,0
52981,1,0,0,0
52982,101,1,3,0
52983,6,0,0,0
52984,1,0,0,0
52985,1,1,0,0
52986,1,0,0,0
52987,1,0,0,0
52988,1,0,0,0
52989,46,3,0,0
52990,101,0,0,0
52991,101,0,0,0
52992,1,1,0,0
52993,1,0,0,0
52994,1,0,0,0
52995,1,0,0,0
52996,1,0,0,0
52997,1,0,0,0
52998,1,0,0,0
52999,1,0,0,0
53000,6,0,0,0
53001,1,0,0,0
53002,1,2,0,0
53003,1,0,0,0
53004,1,0,0,0
53005,1,0,0,0
53006,1,0,0,0
53007,11,0,0,0
53008,1,0,0,0
53009,1,0,0,0
53010,1,0,0,0
53011,101,0,0,0
53012,116,3,2,0
53013,1,0,0,0
53014,1,1,0,0
53015,41,0,0,0
53016,1,0,0,0
53017,1,1,0,0
53018,1,0,0,0
53019,101,0,0,0
53020,21,1,0,0
53021,1,0,0,0
53022,1,0,0,0
53023,1,0,0,0
53024,6,0,0,0
53025,1,2,0,0
53026,1,0,0,0
53027,1,1,0,0
53028,3,0,0,0
53029,1,0,0,0
53030,1,0,0,0
53031,1,0,0,0
53032,1,0,0,0
53033,1,0,0,0
53034,1,0,0,0
53035,101,0,0,0
53036,1,0,0,0
53037,26,1,0,0
53038,101,0,1,0
53039,1,0,0,0
53040,1,0,0,0
53041,6,2,0,0
53042,1,0,0,0
53043,113,1,0,0
53044,1,0,0,0
53045,36,0,0,0
53046,1,0,0,0
53047,1,0,0,0
53048,3,0,0,0
53049,1,0,0,0
53050,1,0,0,0
53051,1,0,0,0
53052,101,0,0,0
53053,1,0,0,0
53054,8,1,0,0
53055,11,1,0,0
53056,1,0,0,0
53057,836,75,6,0
53058,1,0,0,0
53059,1,0,0,0
53060,11,1,0,0
53061,101,0,1,0
53062,36,1,2,0
53063,101,0,0,0
53064,58,0,2,0
53065,1,0,0,0
53066,1,0,0,0
53067,11,0,0,0
53068,1,2,0,0
53069,1,0,0,0
53070,1,0,0,0
53071,1,0,0,0
53072,1,0,0,0
53073,1,0,0,0
53074,1,0,0,0
53075,1,0,0,0
53076,1,0,0,0
53077,1,0,0,0
53078,1,0,0,0
53079,101,0,0,0
53080,1,0,0,0
53081,101,0,0,0
53082,101,0,0,0
53083,1,1,0,0
53084,16,2,1,0
53085,1,0,0,0
53086,1,0,0,0
53087,1,0,0,0
53088,6,0,0,0
53089,101,0,3,0
53090,1,1,0,0
53091,1,0,0,0
53092,6,0,0,0
53093,1,0,0,0
53094,6,0,0,0
53095,1,0,0,0
53096,16,1,0,0
53097,1,1,0,0
53098,135,3,5,0
53099,65,9,4,0
53100,1,0,0,0
53101,11,0,0,0
53102,1,0,0,0
53103,1,0,0,0
53104,1,0,0,0
53105,1,0,0,0
53106,101,0,0,0
53107,1,0,0,0
53108,1,0,0,0
53109,23,3,3,0
53110,101,0,0,0
53111,1,1,0,0
53112,21,4,0,0
53113,6,0,0,0
53114,1,0,0,0
53115,1,0,0,0
53116,1,1,0,0
53117,1,0,0,0
53118,1,0,0,0
53119,1,0,0,0
53120,1,0,0,0
53121,101,0,0,0
53122,1,0,0,0
53123,1,0,0,0
53124,1,0,0,0
53125,101,1,0,0
53126,1,0,0,0
53127,101,0,0,0
53128,116,8,4,0
53129,1,0,0,0
53130,1,0,0,0
53131,1,0,0,0
53132,1,0,0,0
53133,1,0,0,0
53134,1,0,0,0
53135,11,0,0,0
53136,1,0,0,0
53137,6,0,0,0
53138,1,0,0,0
53140,101,0,0,0
53141,1,2,0,0
53142,13,2,0,0
53143,56,4,0,0
53144,32,7,2,0
53145,1,0,0,0
53146,1,0,0,0
53147,6,1,0,0
53148,1,0,0,0
53149,1,0,0,0
53150,1,0,0,0
53151,101,0,2,0
53152,1,1,0,0
53153,1,0,0,0
53154,8,0,0,0
53155,1,0,0,0
53156,1,0,0,0
53157,1,3,0,0
53158,1,0,0,0
53159,1,0,0,0
53160,1,1,0,0
53161,1,0,0,0
53162,1,0,0,0
53163,1,0,0,0
53164,11,0,0,0
53165,6,2,0,0
53166,1,0,0,0
53167,101,0,0,0
53168,1,0,0,0
53169,1,0,0,0
53170,101,0,0,0
53171,1,0,0,0
53172,1,0,0,0
53173,1,0,0,0
53174,101,0,0,0
53175,6,1,0,0
53176,1,0,0,0
53177,1,0,0,0
53178,8,3,0,0
53179,101,0,1,0
53180,1,0,0,0
53181,101,0,0,0
53182,27,2,0,0
53183,1,0,0,0
53184,11,0,0,0
53185,81,8,0,0
53186,1,0,0,0
53187,33,1,1,0
53188,1,0,0,0
53189,1,0,0,0
53190,101,0,0,0
53191,1,0,0,0
53192,11,0,0,0
53193,23,5,3,0
53194,1,0,0,0
53195,1,0,0,0
53196,101,0,0,0
53197,3,0,0,0
53198,1,0,0,0
53199,1,0,0,0
53200,6,0,0,0
53201,18,2,1,0
53202,6,0,0,0
53203,11,2,0,0
53204,1,0,0,0
53205,101,0,0,0
53206,1,0,0,0
53207,1,0,0,0
53208,1,6,0,0
53209,1,0,0,0
53210,1,1,0,0
53211,79,5,0,0
53212,21,1,0,0
53214,56,2,0,0
53215,101,0,4,0
53216,1,0,0,0
53217,1,0,0,0
53218,1,0,0,0
53219,1,0,0,0
53220,101,0,0,0
53221,101,0,2,0
53222,1,1,0,0
53223,1,0,0,0
53224,1,0,0,0
53226,101,0,2,0
53227,1,0,0,0
53228,1,0,0,0
53229,51,1,0,0
53230,1,0,0,0
53231,1,0,0,0
53232,1,0,0,0
53233,1,0,0,0
53234,1,2,0,0
53235,1,0,0,0
53236,1,0,0,0
53237,21,1,0,0
53238,1,0,0,0
53239,6,0,0,0
53240,101,0,0,0
53241,1,0,0,0
53242,1,0,0,0
53243,11,3,0,0
53244,1,0,0,0
53245,1,2,0,0
53246,1,0,0,0
53247,1,0,0,0
53248,101,0,0,0
53249,1,0,0,0
53250,1,0,0,0
53251,1,0,0,0
53252,1,0,0,0
53253,1,0,0,0
53254,1,0,0,0
53255,1,0,0,0
53256,1,0,0,0
53257,1,0,0,0
53258,1,5,0,0
53259,1,0,0,0
53260,1,0,0,0
53261,1,3,0,0
53262,1,0,0,0
53263,1,0,0,0
53264,3,1,0,0
53265,1,0,0,0
53266,1,1,0,0
53267,1,0,0,0
53268,1,0,0,0
53269,1,0,0,0
53270,1,0,0,0
53271,1,0,0,0
53272,1,0,0,0
53273,1,1,0,0
53274,1,0,0,0
53276,76,24,0,0
53277,25,0,0,0
53278,1,0,0,0
53279,1,0,0,0
53280,6,0,0,0
53281,1,0,0,0
53282,1,0,0,0
53283,31,0,2,0
53284,1,0,0,0
53285,1,0,0,0
53286,6,0,0,0
53287,1,0,0,0
53288,1,0,0,0
53289,1,0,0,0
53290,11,1,0,0
53291,16,1,1,0
53292,6,0,0,0
53293,1,0,0,0
53294,1,0,0,0
53295,1,0,0,0
53296,111,3,0,0
53297,1,1,0,0
53298,1,0,0,0
53299,101,0,0,0
53300,1,0,0,0
53301,38,1,1,0
53302,1,0,0,0
53303,1,0,0,0
53304,1,0,0,0
53305,1,0,0,0
53306,1,0,0,0
53307,1,0,0,0
53308,1,0,0,0
53309,101,3,1,0
53310,1,0,0,0
53311,118,4,2,0
53312,1,0,0,0
53313,1,0,0,0
53314,1,0,0,0
53315,1,0,0,0
53316,101,0,0,0
53317,1,0,0,0
53318,1,0,0,0
53319,6,0,0,0
53320,101,0,1,0
53321,14,4,0,0
53322,1,1,0,0
53323,1,0,0,0
53324,1,0,0,0
53325,11,1,0,0
53326,1,0,0,0
53327,1,0,0,0
53328,1,0,0,0
53329,1,1,0,0
53330,101,0,1,0
53331,101,0,0,0
53332,125,2,3,0
53333,17,5,4,0
53334,1,0,0,0
53335,1,0,0,0
53336,101,1,0,0
53337,1,0,0,0
53338,1,0,0,0
53339,1,2,0,0
53340,18,3,1,0
53341,1,0,0,0
