,userId,Reputation,Views,UpVotes,DownVotes,PostTypeId,Score,ViewCount,CommentCount,Outlier
6393,9267,21,2,3,0,1,7,2659,1,ViewCount
6400,9275,101,0,0,0,1,1,680,9,ViewCount
6401,9276,1,0,0,0,1,10,993,10,ViewCount
6406,9281,79,22,1,0,1,7,1121,2,ViewCount
6408,9283,1,2,0,0,1,12,4285,1,ViewCount
6432,9311,140,12,7,1,1,13,1844,1,ViewCount
6434,9315,116,2,0,0,1,4,1579,2,ViewCount
6437,9318,130,7,1,0,1,5,1731,3,ViewCount
6440,9322,36,10,0,0,1,6,1404,3,ViewCount
6445,9327,6,0,0,0,1,4,1561,7,ViewCount
6448,9331,101,0,0,0,1,5,912,1,ViewCount
6451,9334,101,2,1,0,1,12,1522,1,ViewCount
6459,9342,312,60,15,0,1,10,1768,2,ViewCount
6467,9354,196,26,2,0,1,6,1102,0,ViewCount
6470,9358,1,7,0,0,1,12,5656,0,ViewCount
6476,9365,51,18,0,0,1,14,2309,2,ViewCount
6488,9378,146,7,5,0,1,3,2618,8,ViewCount
6492,9385,1,1,0,0,1,6,4309,7,ViewCount
6494,9390,6,1,0,0,1,4,666,1,ViewCount
6498,9396,1,0,0,0,1,5,662,1,ViewCount
6500,9398,101,2,0,0,1,12,743,0,ViewCount
6506,9405,208,24,17,0,1,0,712,2,ViewCount
6520,9425,6,1,0,0,1,11,16696,4,ViewCount
6523,9429,18,2,0,0,1,5,962,2,ViewCount
6535,9446,101,0,0,0,1,3,1514,4,ViewCount
6541,9454,6,1,0,0,1,6,2391,0,ViewCount
6542,9456,161,8,3,0,1,7,631,4,ViewCount
6543,9457,1,0,0,0,1,5,2758,1,ViewCount
6559,9475,16,2,0,0,1,8,1472,4,ViewCount
6561,9477,101,0,1,0,1,8,6797,0,ViewCount
6562,9478,101,0,1,0,1,2,2478,3,ViewCount
6567,9483,101,0,2,0,1,5,5175,0,ViewCount
6576,9494,101,0,0,0,1,6,1271,1,ViewCount
6581,9501,11,2,0,0,1,7,1848,11,ViewCount
6584,9506,38,6,1,0,1,15,5211,0,ViewCount
6585,9507,11,2,0,0,1,3,776,0,ViewCount
6586,9508,101,0,2,0,1,3,638,0,ViewCount
6588,9510,1,0,0,0,1,14,3098,2,ViewCount
6590,9512,101,0,2,0,1,5,1758,2,ViewCount
6613,9541,26,5,0,0,1,1,908,0,ViewCount
6614,9542,11,0,0,0,1,15,2578,4,ViewCount
6621,9549,1,0,0,0,1,8,976,9,ViewCount
6628,9557,11,1,0,0,1,5,1388,1,ViewCount
6632,9561,1,0,0,0,1,6,3791,3,ViewCount
6639,9573,21,6,0,0,1,25,22968,0,ViewCount
6647,9581,261,13,0,0,1,1,1638,13,ViewCount
6650,9586,106,3,2,0,1,8,787,4,ViewCount
6653,9590,11,0,0,0,1,7,2593,0,ViewCount
6655,9592,61,4,0,0,1,5,1216,2,ViewCount
6661,9604,101,0,0,0,1,3,724,1,ViewCount
6664,9607,8,0,0,0,1,1,638,17,ViewCount
6667,9610,66,1,34,0,1,3,1608,4,ViewCount
6670,9614,1,2,0,0,1,8,818,0,ViewCount
6672,9617,121,4,8,0,1,13,1920,0,ViewCount
6678,9623,113,5,1,0,1,2,4979,0,ViewCount
6680,9625,134,9,0,0,1,6,874,3,ViewCount
6681,9626,101,0,0,0,1,5,642,1,ViewCount
6683,9629,1,0,0,0,1,6,5089,4,ViewCount
6690,9637,8,0,0,0,1,3,880,2,ViewCount
6700,9653,101,0,0,0,1,15,7165,4,ViewCount
6703,9656,21,3,0,0,1,3,735,7,ViewCount
6709,9664,101,0,1,0,1,45,3004,1,ViewCount
6717,9674,1,1,0,0,1,2,744,5,ViewCount
6725,9685,1,0,0,0,1,7,6331,0,ViewCount
6730,9691,73,2,4,0,1,2,842,1,ViewCount
6731,9692,101,1,11,0,1,3,869,1,ViewCount
6732,9693,101,1,0,0,1,5,1454,2,ViewCount
6736,9699,174,17,8,0,1,18,9910,7,ViewCount
6746,9712,101,0,0,0,1,2,1020,0,ViewCount
6749,9715,101,0,0,0,1,7,4560,1,ViewCount
6750,9718,1,0,0,0,1,3,1065,0,ViewCount
6762,9735,11,4,0,0,1,4,663,6,ViewCount
6765,9738,1725,217,246,1,1,5,754,1,ViewCount
6771,9745,101,2,0,0,1,2,662,0,ViewCount
6774,9749,11,1,0,0,1,2,2076,4,ViewCount
6776,9751,126,0,0,0,1,23,4545,0,ViewCount
6782,9759,21,8,0,0,1,6,1661,1,ViewCount
6784,9763,101,1,0,0,1,11,967,2,ViewCount
6788,9767,76,7,0,0,1,6,739,0,ViewCount
6794,9775,16,12,0,0,1,0,1206,4,ViewCount
6797,9779,1,0,0,0,1,1,1430,0,ViewCount
6801,9785,1,0,0,0,1,4,1180,0,ViewCount
6819,9809,103,1,7,0,1,4,626,3,ViewCount
6820,9810,101,0,0,0,1,1,806,6,ViewCount
6832,9825,1,1,0,0,1,12,1802,0,ViewCount
6839,9833,56,4,0,0,1,7,1924,0,ViewCount
6841,9836,136,13,1,0,1,4,1010,2,ViewCount
6843,9839,118,17,0,0,1,2,912,1,ViewCount
6846,9842,101,3,0,0,1,11,1943,7,ViewCount
6848,9845,108,7,4,0,1,-1,740,1,ViewCount
6852,9852,1,1,0,0,1,7,1446,5,ViewCount
6854,9854,1,0,0,0,1,1,2776,1,ViewCount
6858,9859,1,0,0,0,1,12,719,4,ViewCount
6866,9867,65,8,2,0,1,5,653,0,ViewCount
6867,9868,1,2,0,0,1,0,1220,0,ViewCount
6869,9871,11,4,0,0,1,10,701,1,ViewCount
6870,9872,1,1,0,0,1,4,1826,0,ViewCount
6876,9879,101,0,0,0,1,4,2029,9,ViewCount
6882,9885,101,1,0,0,1,28,640,0,ViewCount
6883,9886,166,5,8,0,1,5,745,2,ViewCount
6886,9892,1,0,0,0,1,6,3382,2,ViewCount
6887,9893,1,1,0,0,1,2,1107,1,ViewCount
6888,9895,101,3,0,0,1,2,2095,10,ViewCount
6895,9904,11,0,0,0,1,3,1008,0,ViewCount
6899,9913,1,1,0,0,1,0,3414,3,ViewCount
6904,9918,183,15,7,0,1,7,9271,2,ViewCount
6906,9920,21,1,0,0,1,2,760,2,ViewCount
6914,9930,101,2,0,0,1,13,1476,0,ViewCount
6915,9931,101,0,0,0,1,4,2197,1,ViewCount
6936,9962,1,0,0,0,1,2,1334,1,ViewCount
6940,9971,26,4,1,0,1,3,679,0,ViewCount
6941,9972,6,11,0,0,1,1,691,1,ViewCount
6951,9987,101,0,1,0,1,5,2432,4,ViewCount
6952,9988,101,1,0,0,1,3,601,8,ViewCount
6954,9990,123,2,1,0,1,12,899,1,ViewCount
6962,10001,23,9,0,0,1,23,5386,0,ViewCount
6974,10017,350,82,23,1,1,8,3366,6,ViewCount
6975,10020,6,0,0,0,1,9,1271,0,ViewCount
6984,10030,1,0,0,0,1,3,1858,6,ViewCount
6990,10037,41,3,0,0,1,3,1006,0,ViewCount
6991,10038,101,1,0,0,1,4,685,0,ViewCount
7003,10053,11,0,0,0,1,6,1420,5,ViewCount
7009,10059,11,2,0,0,1,4,2247,3,ViewCount
7012,10062,101,1,2,0,1,6,1070,0,ViewCount
7016,10066,1,1,0,0,1,2,665,0,ViewCount
7023,10074,101,0,0,0,1,0,642,1,ViewCount
7026,10078,101,1,0,0,1,0,3675,5,ViewCount
7027,10079,21,7,0,0,1,32,37288,0,ViewCount
7033,10088,82,8,20,0,1,0,2167,2,ViewCount
7037,10092,26,1,0,0,1,2,1582,2,ViewCount
7053,10111,1,0,0,0,1,3,1732,3,ViewCount
7075,10137,13,1,0,0,1,2,1069,0,ViewCount
7090,10159,6,1,0,0,1,5,9010,0,ViewCount
7091,10160,1,0,0,0,1,3,1297,4,ViewCount
7093,10162,1,0,0,0,1,18,8602,4,ViewCount
7107,10177,16,1,0,0,1,3,959,1,ViewCount
7111,10182,1,0,0,0,1,5,5595,4,ViewCount
7113,10185,113,35,3,0,1,4,1889,1,ViewCount
7133,10211,118,2,1,0,1,10,1081,6,ViewCount
7135,10213,11,4,0,0,1,17,4902,1,ViewCount
7142,10220,1,0,0,0,1,2,2020,7,ViewCount
7147,10225,1,1,0,0,1,0,5924,0,ViewCount
7150,10228,101,0,0,0,1,4,4018,3,ViewCount
7156,10234,6,0,0,0,1,7,1040,1,ViewCount
7158,10236,46,1,0,0,1,11,2378,4,ViewCount
7160,10238,13,3,0,0,1,3,738,4,ViewCount
7168,10250,1,0,0,0,1,9,1314,0,ViewCount
7169,10251,101,0,0,0,1,10,1265,10,ViewCount
7179,10267,16,2,0,0,1,5,1182,0,ViewCount
7195,10285,101,4,0,0,1,4,5999,1,ViewCount
7196,10289,113,4,0,0,1,23,29020,1,ViewCount
7205,10302,26,2,0,0,1,6,784,1,ViewCount
7210,10308,146,10,16,0,1,5,790,6,ViewCount
7211,10309,65,9,5,0,1,5,3292,2,ViewCount
7217,10316,11,1,0,0,1,7,6058,4,ViewCount
7226,10328,1,0,0,0,1,3,2451,3,ViewCount
7234,10337,6,2,0,0,1,1,3744,2,ViewCount
7235,10338,16,1,0,0,1,3,678,3,ViewCount
7238,10342,101,2,0,0,1,2,906,1,ViewCount
7241,10347,66,5,0,0,1,2,1223,6,ViewCount
7248,10356,9,0,0,0,1,9,2259,1,ViewCount
7254,10363,166,9,0,0,1,21,1691,8,ViewCount
7258,10370,101,0,4,0,1,5,715,2,ViewCount
7263,10378,116,6,3,0,1,6,2654,0,ViewCount
7270,10388,141,2,3,0,1,4,1673,4,ViewCount
7276,10396,18,0,0,0,1,4,1164,8,ViewCount
7286,10411,101,0,2,0,1,2,616,1,ViewCount
7292,10419,1,0,0,0,1,6,4283,1,ViewCount
7293,10420,1,0,0,0,1,3,8614,9,ViewCount
7296,10423,1,0,0,0,1,6,628,0,ViewCount
7297,10425,101,0,0,0,1,13,795,2,ViewCount
7299,10427,1,1,0,0,1,7,20706,3,ViewCount
7303,10433,141,4,6,0,1,3,2636,0,ViewCount
7308,10439,16,2,0,0,1,6,608,5,ViewCount
7310,10441,56,2,0,0,1,5,884,4,ViewCount
7312,10444,1,0,0,0,1,13,5704,1,ViewCount
7320,10454,1,0,0,0,1,4,1881,0,ViewCount
7325,10459,146,7,2,0,1,28,5193,7,ViewCount
7329,10464,56,16,3,0,1,7,981,3,ViewCount
7339,10478,1,0,0,0,1,7,638,3,ViewCount
7341,10480,101,1,0,0,1,4,669,3,ViewCount
7356,10497,28,6,0,0,1,6,1101,0,ViewCount
7358,10501,130,24,2,0,1,2,1356,0,ViewCount
7366,10510,101,0,0,0,1,40,1813,4,ViewCount
7372,10517,1,0,0,0,1,2,1155,1,ViewCount
7374,10519,11,0,0,0,1,3,1506,0,ViewCount
7382,10532,1,0,0,0,1,4,1055,2,ViewCount
7386,10539,26,3,3,0,1,7,1646,3,ViewCount
7387,10543,417,22,7,1,1,3,742,1,ViewCount
7390,10546,101,0,5,0,1,6,1449,2,ViewCount
7393,10551,108,1,1,0,1,3,947,0,ViewCount
7395,10553,13,2,0,0,1,7,891,1,ViewCount
7399,10557,16,0,0,0,1,3,16490,1,ViewCount
7407,10569,101,0,1,0,1,1,929,4,ViewCount
7411,10574,101,0,0,0,1,5,989,0,ViewCount
7414,10578,21,0,0,0,1,19,3786,6,ViewCount
7423,10591,122,10,11,0,1,6,787,2,ViewCount
7426,10594,101,0,0,0,1,3,1733,6,ViewCount
7428,10597,28,4,2,0,1,1,675,1,ViewCount
7434,10603,6,3,0,0,1,1,774,0,ViewCount
7435,10604,1,0,0,0,1,5,3524,3,ViewCount
7438,10607,1,16,0,0,1,3,3676,6,ViewCount
7439,10608,101,0,0,0,1,5,774,6,ViewCount
7443,10613,101,2,0,0,1,48,8102,7,ViewCount
7448,10621,8,5,0,0,1,4,1519,4,ViewCount
7464,10639,111,2,1,0,1,2,1662,0,ViewCount
7471,10649,6,3,0,0,1,3,1466,0,ViewCount
7476,10655,101,0,0,0,1,2,605,0,ViewCount
7490,10672,1,0,0,0,1,10,756,5,ViewCount
7493,10676,43,10,1,0,1,4,2739,0,ViewCount
7497,10680,16,0,0,0,1,13,650,5,ViewCount
7504,10687,21,4,0,0,1,11,9957,3,ViewCount
7511,10697,31,4,0,0,1,4,1176,0,ViewCount
7513,10700,1,0,0,0,1,1,1610,2,ViewCount
7531,10723,36,4,1,0,1,3,1319,0,ViewCount
7533,10726,101,0,0,0,1,10,3965,2,ViewCount
7544,10744,130,5,2,0,1,8,2966,2,ViewCount
7548,10750,13,1,0,0,1,5,2318,0,ViewCount
7558,10766,35,3,0,0,1,2,898,0,ViewCount
7564,10773,1,0,0,0,1,1,673,0,ViewCount
7575,10784,1,0,0,0,1,2,783,2,ViewCount
7578,10787,137,4,4,0,1,11,4853,1,ViewCount
7579,10788,1,1,0,0,1,4,673,3,ViewCount
7585,10795,46,14,1,0,1,22,15141,3,ViewCount
7589,10800,6,1,0,0,1,7,841,7,ViewCount
7603,10821,11,1,0,0,1,1,1273,1,ViewCount
7608,10827,133,3,2,0,1,9,892,4,ViewCount
7613,10832,33,13,0,0,1,6,1231,0,ViewCount
7616,10838,11,1,0,0,1,9,20452,6,ViewCount
7628,10856,1,0,0,0,1,6,1816,4,ViewCount
7630,10858,101,0,0,0,1,5,1572,3,ViewCount
7637,10867,101,0,4,0,1,3,621,2,ViewCount
7648,10884,81,11,21,0,1,6,10288,7,ViewCount
7653,10890,33,9,2,0,1,8,4665,3,ViewCount
7662,10904,16,2,0,0,1,10,613,3,ViewCount
7663,10905,18,1,0,0,1,4,10357,2,ViewCount
7665,10907,185,23,9,0,1,5,748,1,ViewCount
7667,10910,1,0,0,0,1,1,6936,1,ViewCount
7676,10926,157,20,34,2,1,4,5781,2,ViewCount
7684,10947,161,6,0,0,1,10,2326,1,ViewCount
7688,10951,1,0,0,0,1,7,2198,0,ViewCount
7699,10965,101,2,5,0,1,0,1128,2,ViewCount
7707,10975,101,0,0,0,1,11,6654,3,ViewCount
7715,10985,1,22,0,0,1,0,694,1,ViewCount
7716,10986,1,0,0,0,1,1,907,7,ViewCount
7717,10987,101,0,0,0,1,8,2650,2,ViewCount
7723,10996,8,3,0,0,1,12,3101,0,ViewCount
7726,11000,101,0,4,0,1,11,8413,2,ViewCount
7733,11008,1,0,0,0,1,1,1754,5,ViewCount
7734,11009,6,0,0,0,1,37,14332,4,ViewCount
7752,11043,53,4,3,0,1,1,857,9,ViewCount
7759,11050,19,2,0,0,1,17,674,0,ViewCount
7763,11054,6,2,0,0,1,4,811,8,ViewCount
7769,11060,950,1289,156,1,1,4,1348,0,ViewCount
7771,11064,26,6,1,0,1,16,2765,0,ViewCount
7773,11066,101,2,0,0,1,0,1435,0,ViewCount
7784,11079,1,0,0,0,1,1,4591,8,ViewCount
7787,11084,101,0,0,0,1,10,1585,0,ViewCount
7788,11085,101,0,5,0,1,3,1225,1,ViewCount
7789,11087,101,1,0,0,1,8,983,0,ViewCount
7790,11088,58,2,2,0,1,4,3341,6,ViewCount
7795,11093,4,9,0,0,1,3,983,0,ViewCount
7797,11096,1,0,0,0,1,26,11676,0,ViewCount
7803,11102,18,2,0,0,1,4,3169,7,ViewCount
7806,11105,118,1,0,0,1,0,625,0,ViewCount
7807,11107,31,2,0,0,1,2,2917,2,ViewCount
7808,11108,186,4,2,0,1,6,668,4,ViewCount
7809,11109,101,0,0,0,1,28,8108,1,ViewCount
7810,11115,101,0,1,0,1,1,746,0,ViewCount
7815,11120,11,3,0,0,1,6,3446,2,ViewCount
7818,11127,36,1,0,0,1,17,7710,0,ViewCount
7821,11131,13,2,0,0,1,6,746,1,ViewCount
7824,11135,11,2,0,0,1,5,952,3,ViewCount
7829,11141,101,0,4,0,1,2,1196,0,ViewCount
7830,11142,103,3,5,0,1,18,1362,1,ViewCount
7836,11149,1,1,0,0,1,7,3727,1,ViewCount
7860,11175,101,1,0,0,1,5,3470,0,ViewCount
7863,11178,11,9,0,0,1,0,2182,4,ViewCount
7869,11189,36,3,0,0,1,3,880,0,ViewCount
7870,11191,16,0,0,0,1,5,831,0,ViewCount
7871,11193,11,3,0,0,1,10,4053,0,ViewCount
7875,11200,1,0,0,0,1,4,950,2,ViewCount
7881,11210,135,11,10,0,1,28,2375,1,ViewCount
7888,11219,1,1,0,0,1,3,6401,2,ViewCount
7897,11231,1,0,0,0,1,2,788,2,ViewCount
7899,11233,80,3,3,0,1,5,2356,4,ViewCount
7910,11249,1,0,0,0,1,5,1909,7,ViewCount
7913,11252,126,14,0,0,1,2,788,5,ViewCount
7919,11263,1,1,0,0,1,1,910,0,ViewCount
7922,11266,101,0,0,0,1,11,642,0,ViewCount
7935,11280,1,0,0,0,1,3,618,0,ViewCount
7944,11290,78,48,2,0,1,3,2034,0,ViewCount
7950,11296,111,4,0,0,1,5,10068,0,ViewCount
7963,11310,1,0,0,0,1,4,3112,0,ViewCount
7968,11315,101,2,0,0,1,8,2505,0,ViewCount
7984,11336,131,5,0,0,1,5,698,2,ViewCount
7985,11337,11,2,0,0,1,4,1631,3,ViewCount
7997,11351,1,0,0,0,1,5,926,1,ViewCount
8007,11368,1,3,0,0,1,14,1470,0,ViewCount
8010,11372,1,227,0,0,1,10,2529,11,ViewCount
8013,11375,36,3,0,0,1,1,672,2,ViewCount
8016,11381,1,2,0,0,1,6,945,2,ViewCount
8018,11384,46,15,6,0,1,10,1023,2,ViewCount
8019,11385,106,2,5,0,1,8,8460,0,ViewCount
8033,11405,606,156,36,1,1,6,722,0,ViewCount
8034,11406,101,5,0,0,1,11,13461,2,ViewCount
8039,11412,31,3,0,0,1,11,1752,2,ViewCount
8040,11413,6,0,0,0,1,9,1190,3,ViewCount
8041,11414,1,1,0,0,1,40,1329,8,ViewCount
8045,11418,16,0,0,0,1,8,1611,1,ViewCount
8046,11419,101,0,0,0,1,1,635,0,ViewCount
8047,11420,1,0,0,0,1,2,759,0,ViewCount
8048,11421,141,7,2,0,1,4,2473,1,ViewCount
8062,11437,11,12,0,0,1,5,1589,0,ViewCount
8072,11448,61,5,2,0,1,4,665,3,ViewCount
8073,11450,53,1,4,0,1,9,607,1,ViewCount
8081,11459,16,7,0,0,1,7,2966,4,ViewCount
8083,11462,226,34,28,0,1,2,1470,1,ViewCount
8091,11473,101,1,0,0,1,4,1002,0,ViewCount
8101,11490,101,0,0,0,1,3,648,0,ViewCount
8104,11494,176,24,0,0,1,3,3811,2,ViewCount
8130,11527,101,7,0,0,1,2,825,1,ViewCount
8134,11531,113,0,7,0,1,5,1459,0,ViewCount
8143,11541,1,0,0,0,1,1,2459,0,ViewCount
8150,11551,120,13,4,0,1,24,5474,1,ViewCount
8172,11578,1,0,0,0,1,1,745,2,ViewCount
8173,11580,113,0,1,0,1,1,718,0,ViewCount
8176,11583,316,14,24,0,1,1,839,3,ViewCount
8181,11590,1,0,0,0,1,2,1305,6,ViewCount
8185,11595,23,5,0,0,1,5,3555,5,ViewCount
8192,11602,231,10,0,0,1,32,4554,0,ViewCount
8198,11609,160,15,3,0,1,31,2476,16,ViewCount
8213,11628,106,9,0,0,1,11,2158,2,ViewCount
8215,11632,101,0,1,0,1,4,1632,0,ViewCount
8217,11634,545,45,100,2,1,5,1254,2,ViewCount
8218,11636,26,0,0,0,1,3,2928,2,ViewCount
8225,11645,116,2,1,0,1,5,1280,4,ViewCount
8226,11646,33,0,1,0,1,9,1177,2,ViewCount
8230,11650,1,0,0,0,1,7,1084,2,ViewCount
8232,11653,1,0,0,0,1,3,1859,0,ViewCount
8236,11657,28,5,0,0,1,3,664,0,ViewCount
8239,11661,1,1,0,0,1,5,2250,0,ViewCount
8240,11662,11,2,0,0,1,3,764,2,ViewCount
8253,11676,11,1,0,0,1,6,2294,3,ViewCount
8254,11677,16,0,0,0,1,4,817,0,ViewCount
8257,11680,13,0,0,0,1,3,607,4,ViewCount
8259,11682,101,6,0,0,1,4,3392,2,ViewCount
8266,11691,166,8,1,0,1,28,5263,1,ViewCount
8273,11699,1,0,0,0,1,1,1335,3,ViewCount
8276,11703,113,29,2,0,1,1,1285,1,ViewCount
8279,11707,185,9,35,0,1,16,7228,3,ViewCount
8284,11714,21,1,0,0,1,3,1335,1,ViewCount
8292,11724,118,3,2,0,1,2,5821,2,ViewCount
8308,11746,1,1,0,0,1,13,3137,2,ViewCount
8322,11764,1,0,0,0,1,20,1713,0,ViewCount
8326,11769,111,14,0,0,1,13,605,7,ViewCount
8347,11795,16,0,0,0,1,1,1130,1,ViewCount
8352,11800,1,0,0,0,1,4,1029,4,ViewCount
8355,11807,41,0,0,0,1,8,796,5,ViewCount
8356,11808,1,0,0,0,1,4,926,0,ViewCount
8359,11812,226,9,4,1,1,11,1527,3,ViewCount
8366,11821,60,7,5,0,1,4,862,0,ViewCount
8371,11829,96,11,41,0,1,2,1280,2,ViewCount
8373,11832,191,7,16,0,1,1,614,2,ViewCount
8376,11835,1,0,0,0,1,4,1133,5,ViewCount
8390,11850,101,0,0,0,1,2,1967,0,ViewCount
8395,11856,1,0,0,0,1,17,16978,2,ViewCount
8398,11859,91,11,21,0,1,2,845,0,ViewCount
8404,11869,111,8,0,0,1,2,1730,0,ViewCount
8406,11872,1,0,0,0,1,12,1210,0,ViewCount
8410,11876,1,0,0,0,1,3,2367,0,ViewCount
8418,11887,2555,284,460,57,1,3,875,8,ViewCount
8427,11899,304,95,19,0,1,3,4256,21,ViewCount
8442,11919,26,2,0,0,1,3,1068,4,ViewCount
8445,11923,101,0,5,0,1,2,2910,0,ViewCount
8448,11927,101,0,0,0,1,6,3628,0,ViewCount
8454,11935,23,7,2,0,1,0,1105,3,ViewCount
8460,11945,31,2,0,0,1,1,1168,5,ViewCount
8462,11947,24,5,0,0,1,6,7841,5,ViewCount
8469,11960,101,0,3,0,1,1,867,4,ViewCount
8487,11985,6,9,0,0,1,4,1251,0,ViewCount
8488,11987,1,3,0,0,1,5,2328,0,ViewCount
8490,11989,101,1,0,0,1,2,2887,1,ViewCount
8491,11991,128,2,3,0,1,6,749,0,ViewCount
8498,12002,1,0,0,0,1,14,3883,6,ViewCount
8501,12005,157,31,17,0,1,4,1503,1,ViewCount
8520,12030,101,2,5,0,1,5,2397,1,ViewCount
8528,12041,13,3,0,0,1,2,606,1,ViewCount
8533,12046,129,15,1,0,1,3,831,0,ViewCount
8539,12053,354,18,17,0,1,13,8989,6,ViewCount
8540,12054,16,0,9,0,1,5,1016,2,ViewCount
8543,12059,101,0,1,0,1,2,782,3,ViewCount
8549,12067,1,1,0,0,1,2,799,9,ViewCount
8550,12068,101,0,1,0,1,2,2048,3,ViewCount
8551,12069,101,2,0,0,1,2,797,4,ViewCount
8554,12072,153,0,1,0,1,0,1239,1,ViewCount
8560,12081,11,5,0,0,1,6,605,3,ViewCount
8565,12087,11,18,0,0,1,3,6676,4,ViewCount
8568,12090,185,18,0,0,1,4,871,0,ViewCount
8571,12094,1,0,0,0,1,1,1961,2,ViewCount
8582,12107,1,2,0,0,1,2,2374,0,ViewCount
8586,12112,11,1,0,0,1,2,1932,1,ViewCount
8591,12118,153,12,2,0,1,6,1252,3,ViewCount
8592,12119,16,0,0,0,1,2,669,4,ViewCount
8597,12124,101,1,1,0,1,1,2558,0,ViewCount
8599,12128,97,6,3,0,1,16,15981,3,ViewCount
8610,12140,1,0,0,0,1,34,7249,1,ViewCount
8620,12151,101,2,0,0,1,10,4609,0,ViewCount
8623,12155,1,0,0,0,1,6,1188,1,ViewCount
8624,12156,186,3,2,0,1,2,712,0,ViewCount
8630,12163,11,5,0,0,1,0,720,1,ViewCount
8631,12164,211,14,2,0,1,14,2823,2,ViewCount
8639,12174,158,17,16,0,1,13,1893,0,ViewCount
8642,12177,92,16,0,0,1,5,652,1,ViewCount
8651,12186,1,2,0,0,1,2,3438,2,ViewCount
8652,12187,1,0,0,0,1,6,1478,0,ViewCount
8660,12197,36,4,0,0,1,4,1043,0,ViewCount
8662,12200,101,0,0,0,1,12,3618,1,ViewCount
8665,12205,111,2,0,0,1,1,967,3,ViewCount
8669,12209,51,20,0,0,1,19,10873,3,ViewCount
8680,12223,83,24,3,0,1,5,2064,0,ViewCount
8682,12225,1,5,0,0,1,4,2381,3,ViewCount
8687,12231,31,3,8,0,1,5,794,0,ViewCount
8707,12260,131,6,3,0,1,3,1105,0,ViewCount
8708,12261,11,4,0,0,1,5,2210,3,ViewCount
8709,12262,101,0,0,0,1,41,7350,0,ViewCount
8719,12275,79,9,0,0,1,5,687,2,ViewCount
8724,12282,16,5,0,0,1,1,1183,0,ViewCount
8730,12290,126,12,0,0,1,0,1503,5,ViewCount
8733,12294,1,0,0,0,1,2,782,1,ViewCount
8739,12305,126,10,2,0,1,3,1132,2,ViewCount
8747,12313,101,0,0,0,1,9,4127,2,ViewCount
8751,12320,1,0,0,0,1,11,678,0,ViewCount
8760,12330,6,2,0,0,1,4,2907,1,ViewCount
8767,12341,31,3,0,0,1,6,920,3,ViewCount
8770,12345,11,0,0,0,1,0,1333,1,ViewCount
8779,12355,36,8,0,0,1,5,797,0,ViewCount
8784,12362,11,0,0,0,1,2,1187,3,ViewCount
8797,12378,1,0,0,0,1,3,2638,0,ViewCount
8803,12386,101,0,2,0,1,32,4103,10,ViewCount
8806,12389,101,0,0,0,1,4,1367,0,ViewCount
8808,12392,101,0,0,0,1,6,4267,1,ViewCount
8811,12395,13,4,0,0,1,5,1605,0,ViewCount
8813,12397,41,8,1,0,1,4,4024,15,ViewCount
8814,12398,21,0,0,0,1,11,91848,2,ViewCount
8819,12404,101,1,0,0,1,7,15419,0,ViewCount
8820,12405,1,2,0,0,1,3,896,0,ViewCount
8825,12410,106,10,8,0,1,0,3041,6,ViewCount
8826,12411,213,2,8,0,1,4,1010,7,ViewCount
8827,12412,1,0,0,0,1,1,2727,3,ViewCount
8830,12415,26,7,0,0,1,4,1980,2,ViewCount
8836,12421,101,2,1,0,1,18,1930,1,ViewCount
8840,12425,113,1,1,0,1,15,4156,2,ViewCount
8846,12432,101,1,0,0,1,1,1844,4,ViewCount
8847,12435,1,0,0,0,1,5,2298,0,ViewCount
8850,12438,1,0,0,0,1,3,858,3,ViewCount
8856,12446,156,22,51,1,1,2,1521,0,ViewCount
8865,12461,113,4,0,0,1,7,2829,1,ViewCount
8868,12466,69,25,0,0,1,13,4850,1,ViewCount
8869,12469,21,3,0,0,1,1,855,3,ViewCount
8882,12484,133,5,1,0,1,8,2891,5,ViewCount
8888,12490,57,23,4,0,1,3,752,0,ViewCount
8893,12495,6,2,0,0,1,4,5706,3,ViewCount
8896,12498,101,1,0,0,1,4,834,3,ViewCount
8910,12517,101,0,0,0,1,4,3407,5,ViewCount
8917,12525,101,5,3,0,1,15,5250,0,ViewCount
8933,12546,1,1,0,0,1,5,1343,6,ViewCount
8939,12554,1,4,0,0,1,3,771,1,ViewCount
8940,12558,111,2,0,0,1,8,1084,0,ViewCount
8944,12562,51,10,0,0,1,4,696,4,ViewCount
8953,12573,43,2,0,0,1,3,1551,3,ViewCount
8959,12580,101,3,1,0,1,0,792,0,ViewCount
8966,12587,110,3,4,0,1,0,691,6,ViewCount
8967,12588,6,1,0,0,1,4,969,2,ViewCount
8971,12597,1,0,0,0,1,4,1789,6,ViewCount
8976,12605,26,3,0,0,1,4,3511,2,ViewCount
8981,12612,113,2,1,0,1,6,1674,3,ViewCount
9006,12643,101,0,0,0,1,3,806,2,ViewCount
9010,12648,36,3,0,0,1,0,640,5,ViewCount
9013,12651,101,0,0,0,1,8,744,4,ViewCount
9019,12661,8,3,0,0,1,0,667,2,ViewCount
9021,12665,92,23,5,0,1,5,1064,4,ViewCount
9025,12670,1,1,0,0,1,44,6933,5,ViewCount
9033,12681,6,1,0,0,1,3,1547,2,ViewCount
9038,12687,6,6,0,0,1,11,865,0,ViewCount
9053,12706,1,0,0,0,1,1,900,13,ViewCount
