Id,PostId,Score,Text,CreationDate,UserId,UserDisplayName
1104,353,0,"I think that you're right, Rich.  I can't think of any other reasons.  Thanks!","2010-08-03 13:36:15",187,NULL
1105,1170,2,""sometimes" is an understatement... the authors logic isn't often this direct but the stimulus / reward scenario is such that people will do this as a matter of conditioning","2010-08-03 13:52:52",601,NULL
1106,1175,0,"The data isn't necessary rates. It could be anything.","2010-08-03 14:07:10",8,NULL
1107,1171,2,"A useful fact given in these references is that non-overlapping 84% confidence intervals *do* approximate a 95% level test.","2010-08-03 14:08:29",279,NULL
1108,1176,0,"Is it available as a video? It sounds great.","2010-08-03 14:12:15",442,NULL
1109,1176,0,"I think the word is "will be eventually" -- keynotes got recorded.","2010-08-03 14:18:07",334,NULL
1110,1173,3,"Helping your field come to a consensus on just the se v. sd question would be a huge advance.  They mean completely different things.","2010-08-03 14:41:26",601,NULL
1111,1170,0,"I don't researchers are being dishonest so much as acting out of ignorance.  They don't understand what statistics mean or what assumptions they require, but as you said they clearly understand the stimulus/reward: p > 0.05 => no publication.","2010-08-03 14:44:25",319,NULL
1112,1175,0,"Subscription link, unfortunately.","2010-08-03 14:57:26",71,NULL
1113,1176,0,"this is easy in ggplot I think, i.e. http://had.co.nz/ggplot2/geom_jitter.html","2010-08-03 14:58:29",668,NULL
1115,1175,0,"... but here's the Wikipedia link on funnel plots: http://en.wikipedia.org/wiki/Funnel_plot","2010-08-03 14:59:02",71,NULL
1116,1180,2,"And so if the mean is the same as the variance, could you conclude that the data was Poisson? Hardly!","2010-08-03 14:59:46",247,NULL
1118,1182,0,"I should add that my "plot only the data and uncertainty" recommendation should be qualified: when presenting data to an audience that has experience/expertise with the variable being plotted, plot only the data and uncertainty. When presenting data to a naieve audience and when zero is a meaningful data point, I'd first show the data extending to zero so that the audience can get oriented to the scale, then zoom in to show just the data and uncertainty.","2010-08-03 15:10:49",364,NULL
1119,1176,0,"`jitter` is also in plain R.","2010-08-03 15:14:10",88,NULL
1120,1176,0,"Well, I didn't mention a need to jitter. Frank's example had relatively few points.  I simply mentions alpha blending because it may make mixing the dots and the bars easier.","2010-08-03 15:18:15",334,NULL
1121,1173,0,"I agree - se is usually chosen because it gives a smaller region!","2010-08-03 15:20:39",8,NULL
1122,1182,0,"since you've went to trouble of writing R code, could you include a jpeg image of the final plot. I find just uploading the image to http://img84.imageshack.us/ and linking to it is fairly easy. Oh thanks for the answer :)","2010-08-03 15:26:43",8,NULL
1123,1179,0,"I've added a small section on why I dislike these plots.","2010-08-03 15:34:58",8,NULL
1124,1121,0,"This can all be implemented in Max/MSP/Jitter with the [peak] and [trough] objects for the first example and with [jit.3m] for the second example.","2010-08-03 15:40:01",162,NULL
1126,1182,0,"@csgillespie: done.","2010-08-03 15:46:09",364,NULL
1127,1153,0,"Really thank you for your help, I really appreciate. I'm quite busy at work now, but I'm going to test an approach like yours as soon as possible, and I will come back with my final considerations about this issue. One only thought: in your function, from what I see, I have to manually specify the frequency of the time series (when constructing it), and the seasonality component is considered only when the frequency is greater than 1. Is there a robust way to deal with this automatically?","2010-08-03 15:59:18",667,NULL
1128,1180,0,"True. Necessary but not sufficient.","2010-08-03 16:44:18",319,NULL
1129,1173,0,"Maybe some more informative title?","2010-08-03 18:36:41",88,NULL
1130,1182,0,"I've found that it's easier to read a plot like this with `geom_ribbon()` indicating the error. If you don't like producing apparent estimates for regions between 1 and 2, at least reduce the width of the error bar.","2010-08-03 19:20:49",287,NULL
1131,752,1,"I don't get what is so deep in that one, is it only playing with words ?","2010-08-03 19:29:45",223,NULL
1132,1187,0,"Thank you, I will check these out.","2010-08-03 19:40:35",573,NULL
1133,595,0,"Agreed; wavelets are excellent for picking out non-stationary behavior in high amounts of noise.  You do have to be careful with the DWT, though.  It's not rotation-invariant (although there are modifications of the DWT that are, see e.g. Percival and Walden 2000), so you can lose sharp transients depending on the starting point for your data.  Also, most implementations of the DWT do implicit circularization of the data, so you'd still need to control for that.","2010-08-03 19:57:01",61,NULL
1134,1193,0,"Edited to disambiguate 'above.'","2010-08-03 20:10:46",455,NULL
1135,1194,2,"This question is proposed to be closed. See: http://meta.stats.stackexchange.com/questions/213/list-of-candidate-questions-to-be-closed I see that it has 2 votes. Could the up-voters or the OP comment on why they would like to see the question stay open at the meta thread?","2010-08-03 20:33:45",NULL,user28
1136,1194,3,"Rather than saying "this should be closed. Someone should defend it" how about starting with explaining why you want it closed. Too vague? Then ask for clarification. This seems a reasonable question to me. The asker presents a paper and asks about the difference is between predictive and explanatory statistics. The only change I would make to the question is to clarify exactly the question thus making it easier to vote.","2010-08-03 20:39:24",29,NULL
1137,1194,2,"I have already offered a reason on the meta thread. I feel that 'meta discussions' about the question would clutter up this particular page.","2010-08-03 20:41:09",NULL,user28
1138,1160,1,"I wish we could move a question to Stack Overflow the way you can move a question from Super User...","2010-08-03 20:42:08",29,NULL
1139,1194,1,"@Srikant @JD I'll beef up the question. Thanks for the feedback. I do think that this is a topic that merits discussion.","2010-08-03 20:44:41",11,NULL
1140,1194,1,"Your question would good for the community if, instead of telling us your life,  you could define what is (according to you) predictive model and explanatory model. I think nice debates start with clear definitions...","2010-08-03 20:49:23",223,NULL
1141,1194,1,"Could you pose a question here?  Is the question whether the paper is right?","2010-08-03 20:52:48",5,NULL
1142,595,0,"If my memory is good, package wavethresh contains translation invariant denoising (my reference was Coifman 1995) (Note that you talked about rotation, arn't we talking about temporal signals?).","2010-08-03 20:53:23",223,NULL
1143,1194,0,"@srikant you seem to not understand the nature of comments under the questions. They are, by definition, meta. They are not answers. They are not questions. They are meta. Having a convention where comments become a pointer to meta conversations in some other location is wasteful and silly.","2010-08-03 20:59:14",29,NULL
1144,1194,0,"I've made the question more specific","2010-08-03 21:18:07",11,NULL
1145,1194,1,"@JD Perhaps. But, in order to get some control on the process of closing questions there is a meta thread devoted to this issue. If I do not make a mention of the fact that this question is proposed to be closed then the community will not get a chance to have a say whether it should stay open or not. One other issue is consider a person who stumbles on this question in the distant future. All this discussion about whether and why we should keep the question open is a bit irrelevant. I feel that comments should be used to clarify the question not to debate its merits.","2010-08-03 21:19:05",NULL,user28
1146,1194,0,"@srikant. That's articulately stated and clear. This discussion probably belongs in the Meta area, however, as it is not specific to the question above. :) yeah, ok, that was a bit of a jackass comment... I could not resist it!   You make a good point. I think we can agree that @wahalulu needed to clarify his question. I think he's moving in the right direction.","2010-08-03 21:46:16",29,NULL
